UniqueID,TaxonomicGroup,YearPublished,Kingdom,verbatimScientificName,scientificName,gbifapi_species,vernacularname,RLCAsPublished,RLC,RLCEurope,Criteria,Reference,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus
INBO:RL:NONVAL:WBE:1994:5295,Waterbeetles,1994,Animalia,Agabus guttatus,Agabus guttatus,Agabus guttatus,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5296,Waterbeetles,1994,Animalia,Agabus labiatus,Agabus labiatus,Agabus labiatus,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5297,Waterbeetles,1994,Animalia,Agabus melanarius,Agabus melanarius,Agabus melanarius,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5298,Waterbeetles,1994,Animalia,Agabus melanocornis,Agabus melanocornis,Ilybius montanus,,Sterk bedreigd,EN,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (EN)
INBO:RL:NONVAL:WBE:1994:5299,Waterbeetles,1994,Animalia,Agabus nebulosus,Agabus nebulosus,Agabus nebulosus,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5300,Waterbeetles,1994,Animalia,Agabus neglectus,Agabus neglectus,Ilybius neglectus,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5301,Waterbeetles,1994,Animalia,Agabus paludosus,Agabus paludosus,Agabus paludosus,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5302,Waterbeetles,1994,Animalia,Agabus striolatus,Agabus striolatus,Agabus striolatus,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5303,Waterbeetles,1994,Animalia,Agabus sturmii,Agabus sturmii,Agabus sturmii,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5304,Waterbeetles,1994,Animalia,Agabus uliginosus,Agabus uliginosus,Agabus uliginosus,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5305,Waterbeetles,1994,Animalia,Agabus undulatus,Agabus undulatus,Agabus undulatus,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5306,Waterbeetles,1994,Animalia,Agabus unguicularis,Agabus unguicularis,Agabus unguicularis,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5307,Waterbeetles,1994,Animalia,Aulonogyrus concinnus,Aulonogyrus concinnus,Aulonogyrus concinnus,,Uitgestorven in Vlaanderen,RE,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:WBE:1994:5308,Waterbeetles,1994,Animalia,Bidessus grossepunctatus,Bidessus grossepunctatus,Bidessus grossepunctatus,,Sterk bedreigd,EN,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (EN)
INBO:RL:NONVAL:WBE:1994:5309,Waterbeetles,1994,Animalia,Bidessus unistriatus,Bidessus unistriatus,Bidessus unistriatus,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5310,Waterbeetles,1994,Animalia,Brychius elevatus,Brychius elevatus,Brychius elevatus,,Uitgestorven in Vlaanderen,RE,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:WBE:1994:5311,Waterbeetles,1994,Animalia,Coelambus confluens,Coelambus confluens,Hygrotus confluens,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5312,Waterbeetles,1994,Animalia,Coelambus impressopunctatus,Coelambus impressopunctatus,Hygrotus impressopunctatus,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5313,Waterbeetles,1994,Animalia,Coelambus nigrolineatus,Coelambus nigrolineatus,Hygrotus nigrolineatus,,Onvoldoende gekend,DD,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD)
INBO:RL:NONVAL:WBE:1994:5314,Waterbeetles,1994,Animalia,Coelambus novemlineatus,Coelambus novemlineatus,Hygrotus novemlineatus,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5315,Waterbeetles,1994,Animalia,Coelambus parallellogrammus,Coelambus parallelogrammus,Coelambus parallelogrammus,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5316,Waterbeetles,1994,Animalia,Colymbetes fuscus,Colymbetes fuscus,Colymbetes fuscus,Bruine duiker,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5317,Waterbeetles,1994,Animalia,Colymbetes paykulli,Colymbetes paykulli,Colymbetes paykulli,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5318,Waterbeetles,1994,Animalia,Colymbetes striatus,Colymbetes striatus,Colymbetes striatus,,Uitgestorven in Vlaanderen,RE,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:WBE:1994:5319,Waterbeetles,1994,Animalia,Copelatus haemorrhoidalis,Copelatus haemorrhoidalis,Liopterus haemorrhoidalis,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5320,Waterbeetles,1994,Animalia,Cybister lateralimarginalis,Cybister lateralimarginalis,Cybister lateralimarginalis,Tuimelaar,Bedreigd,VU,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:WBE:1994:5321,Waterbeetles,1994,Animalia,Deronectes latus,Deronectes latus,Deronectes latus,,Met uitsterven bedreigd,CR,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:WBE:1994:5322,Waterbeetles,1994,Animalia,Dytiscus circumcinctus,Dytiscus circumcinctus,Dytiscus circumcinctus,Brilgeelgerande waterroofkever,Sterk bedreigd,EN,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (EN)
INBO:RL:NONVAL:WBE:1994:5323,Waterbeetles,1994,Animalia,Dytiscus circumflexus,Dytiscus circumflexus,Dytiscus circumflexus,Gevlekte geelgerande waterroofkever,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5324,Waterbeetles,1994,Animalia,Dytiscus dimidiatus,Dytiscus dimidiatus,Dytiscus dimidiatus,Veengeelgerande waterroofkever,Sterk bedreigd,EN,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (EN)
INBO:RL:NONVAL:WBE:1994:5325,Waterbeetles,1994,Animalia,Dytiscus lapponicus,Dytiscus lapponicus,Dytiscus lapponicus,Noordse geelgerande waterroofkever,Met uitsterven bedreigd,CR,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:WBE:1994:5326,Waterbeetles,1994,Animalia,Dytiscus latissimus,Dytiscus latissimus,Dytiscus latissimus,Brede Geelrandwaterroofkever,Uitgestorven in Vlaanderen,RE,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:WBE:1994:5327,Waterbeetles,1994,Animalia,Dytiscus marginalis,Dytiscus marginalis,Dytiscus marginalis,Gewone Geelrandwaterroofkever,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5328,Waterbeetles,1994,Animalia,Dytiscus semisulcatus,Dytiscus semisulcatus,Dytiscus semisulcatus,Zwartbuikgeelgerande waterroofkever,Uitgestorven in Vlaanderen,RE,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:WBE:1994:5329,Waterbeetles,1994,Animalia,Graphoderus bilineatus,Graphoderus bilineatus,Graphoderus bilineatus,Gestreepte waterroofkever,Met uitsterven bedreigd,CR,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:WBE:1994:5330,Waterbeetles,1994,Animalia,Graphoderus cinereus,Graphoderus cinereus,Graphoderus cinereus,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5331,Waterbeetles,1994,Animalia,Graphoderus zonatus,Graphoderus zonatus,Graphoderus zonatus,,Bedreigd,VU,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:WBE:1994:5332,Waterbeetles,1994,Animalia,Graptodytes bilineatus,Graptodytes bilineatus,Graptodytes bilineatus,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5333,Waterbeetles,1994,Animalia,Graptodytes flavipes,Graptodytes flavipes,Graptodytes flavipes,,Uitgestorven in Vlaanderen,RE,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders
INBO:RL:NONVAL:WBE:1994:5334,Waterbeetles,1994,Animalia,Graptodytes granularis,Graptodytes granularis,Graptodytes granularis,,Bedreigd,VU,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:WBE:1994:5335,Waterbeetles,1994,Animalia,Graptodytes pictus,Graptodytes pictus,Graptodytes pictus,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5336,Waterbeetles,1994,Animalia,Gyrinus aeratus,Gyrinus aeratus,Gyrinus aeratus,Kaal beekschrijvertje,Met uitsterven bedreigd,CR,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR)
INBO:RL:NONVAL:WBE:1994:5337,Waterbeetles,1994,Animalia,Gyrinus caspius,Gyrinus caspius,Gyrinus caspius,Kustschrijvertje,Bedreigd,VU,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)
INBO:RL:NONVAL:WBE:1994:5338,Waterbeetles,1994,Animalia,Gyrinus distinctus,Gyrinus distinctus,Gyrinus distinctus,,"Bedreigd, maar niet gekend in welke mate",DD,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,"Endangered (EN), but not known to what extent"
INBO:RL:NONVAL:WBE:1994:5339,Waterbeetles,1994,Animalia,Gyrinus marinus,Gyrinus marinus,Gyrinus marinus,Plasschrijvertje,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5340,Waterbeetles,1994,Animalia,Gyrinus minutus,Gyrinus minutus,Gyrinus minutus,Dwergschrijvertje,Sterk bedreigd,EN,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (EN)
INBO:RL:NONVAL:WBE:1994:5341,Waterbeetles,1994,Animalia,Gyrinus natator,Gyrinus natator,Gyrinus natator,,Onvoldoende gekend,DD,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD)
INBO:RL:NONVAL:WBE:1994:5342,Waterbeetles,1994,Animalia,Gyrinus paykulli,Gyrinus paykulli,Gyrinus paykulli,Groot schrijvertje,Sterk bedreigd,EN,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (EN)
INBO:RL:NONVAL:WBE:1994:5343,Waterbeetles,1994,Animalia,Gyrinus substriatus,Gyrinus substriatus,Gyrinus substriatus,Slootschrijvertje,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5344,Waterbeetles,1994,Animalia,Gyrinus suffriani,Gyrinus suffriani,Gyrinus suffriani,,Sterk bedreigd,EN,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (EN)
INBO:RL:NONVAL:WBE:1994:5345,Waterbeetles,1994,Animalia,Haliplus apicalis,Haliplus apicalis,Haliplus apicalis,,Zeldzaam,NT,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)
INBO:RL:NONVAL:WBE:1994:5346,Waterbeetles,1994,Animalia,Haliplus confinis,Haliplus confinis,Haliplus confinis,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
INBO:RL:NONVAL:WBE:1994:5347,Waterbeetles,1994,Animalia,Haliplus flavicollis,Haliplus flavicollis,Haliplus flavicollis,,Momenteel niet bedreigd,LC,,ExpertJudgement,Bosmans_1994,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC)
