UniqueID,TaxonomicGroup,YearPublished,Kingdom,verbatimScientificName,scientificName,gbifapi_species,vernacularname,RLCAsPublished,RLC,RLCEurope,Criteria,Reference,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus,RLC code Translated term,gbifapi_rank,gbifapi_acceptedKey,gbifapi_acceptedScientificName,gbifapi_canonicalName,gbifapi_class,gbifapi_classKey,gbifapi_confidence,gbifapi_family,gbifapi_familyKey,gbifapi_genus,gbifapi_genusKey,gbifapi_kingdom,gbifapi_kingdomKey,gbifapi_matchType,gbifapi_note,gbifapi_order,gbifapi_orderKey,gbifapi_phylum,gbifapi_phylumKey,gbifapi_rank,gbifapi_scientificName,gbifapi_species,gbifapi_speciesKey,gbifapi_status,gbifapi_synonym,gbifapi_usageKey
INBO:RL:NONVAL:CAR:1995:828,CarabidBeetles,1995,Animalia,Bembidion genei,Bembidion genei,Bembidion genei,Gladde viervlekpriemkever,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,8143604,"Bembidion genei Küster, 1847",Bembidion genei,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion genei Küster, 1847",Bembidion genei,8143604,ACCEPTED,False,8143604
INBO:RL:NONVAL:CAR:1995:829,CarabidBeetles,1995,Animalia,Bembidion gilvipes,Bembidion gilvipes,Bembidion gilvipes,Geelpootpriemkever,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,5872147,"Bembidion gilvipes Sturm, 1825",Bembidion gilvipes,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion gilvipes Sturm, 1825",Bembidion gilvipes,5872147,ACCEPTED,False,5872147
INBO:RL:NONVAL:CAR:1995:830,CarabidBeetles,1995,Animalia,Bembidion guttula,Bembidion guttula,Bembidion guttula,Weidepriemkever,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1036154,"Bembidion guttula (Fabricius, 1792)",Bembidion guttula,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion guttula (Fabricius, 1792)",Bembidion guttula,1036154,ACCEPTED,False,1036154
INBO:RL:NONVAL:CAR:1995:831,CarabidBeetles,1995,Animalia,Bembidion harpaloides,Bembidion harpaloides,Ocys harpaloides,Schorspriemkever,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,5872109,"Ocys harpaloides (Audinet-Serville, 1821)",Bembidion harpaloides,Insecta,216,100,Carabidae,3792,Ocys,3262870,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion harpaloides (Audinet-Serville, 1821)",Ocys harpaloides,5872109,SYNONYM,True,8681626
INBO:RL:NONVAL:CAR:1995:832,CarabidBeetles,1995,Animalia,Bembidion humerale,Bembidion humerale,Bembidion humerale,Schoudervlekpriemkever,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,4478846,"Bembidion humerale Sturm, 1825",Bembidion humerale,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion humerale Sturm, 1825",Bembidion humerale,4478846,ACCEPTED,False,4478846
INBO:RL:NONVAL:CAR:1995:833,CarabidBeetles,1995,Animalia,Bembidion iricolor,Bembidion iricolor,Bembidion iricolor,Iriserende priemkever,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,4308805,"Bembidion iricolor Bedel, 1879",Bembidion iricolor,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion iricolor Bedel, 1879",Bembidion iricolor,4308805,ACCEPTED,False,4308805
INBO:RL:NONVAL:CAR:1995:834,CarabidBeetles,1995,Animalia,Bembidion lampros,Bembidion lampros,Bembidion lampros,Glanspriemkever,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1036216,"Bembidion lampros (Herbst, 1784)",Bembidion lampros,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion lampros (Herbst, 1784)",Bembidion lampros,1036216,ACCEPTED,False,1036216
INBO:RL:NONVAL:CAR:1995:835,CarabidBeetles,1995,Animalia,Bembidion laterale,Bembidion laterale,Bembidion callosum,Strandpriemkever,Waarschijnlijk bedreigd,DD(PT),,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Probably Endangered,Probably Endangered / DD(PT),SPECIES,9090715,Bembidion callosum subsp. callosum,Bembidion laterale,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion laterale Dejean, 1831",Bembidion callosum,8241751,SYNONYM,True,4308803
INBO:RL:NONVAL:CAR:1995:836,CarabidBeetles,1995,Animalia,Bembidion litorale,Bembidion litorale,Bembidion litorale,Oeverpriemkever,Bedreigd,EN,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Endangered (EN) / EN,SPECIES,5872143,"Bembidion litorale (A.G.Olivier, 1790)",Bembidion litorale,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion litorale (A.G.Olivier, 1790)",Bembidion litorale,5872143,ACCEPTED,False,5872143
INBO:RL:NONVAL:CAR:1995:837,CarabidBeetles,1995,Animalia,Bembidion lunatum,Bembidion lunatum,Bembidion lunatum,Grote maanvlekpriemkever,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,6097886,"Bembidion lunatum (Duftschmid, 1812)",Bembidion lunatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion lunatum (Duftschmid, 1812)",Bembidion lunatum,6097886,ACCEPTED,False,6097886
INBO:RL:NONVAL:CAR:1995:838,CarabidBeetles,1995,Animalia,Bembidion lunulatum,Bembidion lunulatum,Bembidion lunulatum,Kleine maanvlekpriemkever,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,5872111,"Bembidion lunulatum (Geoffroy in Fourcroy, 1785)",Bembidion lunulatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion lunulatum (Geoffroy in Fourcroy, 1785)",Bembidion lunulatum,5872111,ACCEPTED,False,5872111
INBO:RL:NONVAL:CAR:1995:839,CarabidBeetles,1995,Animalia,Bembidion mannerheimi,Bembidion mannerheimii,Bembidion mannerheimii,Moerasbospriemkever,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,6097867,"Bembidion mannerheimii C.R.Sahlberg, 1827",Bembidion mannerheimii,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion mannerheimii C.R.Sahlberg, 1827",Bembidion mannerheimii,6097867,ACCEPTED,False,6097867
INBO:RL:NONVAL:CAR:1995:840,CarabidBeetles,1995,Animalia,Bembidion maritimum,"Bembidion maritimum (Motschulsky, 1850)",,Brakwaterpriemkever,Bedreigd,EN,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN),Endangered (EN) / EN,,4470709,"Carabus errans Fischer von Waldheim, 1823",Bembidion maritimum,Insecta,216,100,Carabidae,3792,Carabus,9227652,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion maritimum (Motschulsky, 1850)",Carabus errans,4470709,SYNONYM,True,4308801
INBO:RL:NONVAL:CAR:1995:841,CarabidBeetles,1995,Animalia,Bembidion milleri,Bembidion milleri,Bembidion milleri,Kleine leempriemkever,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,8411250,"Bembidion milleri Jacquelin du Val, 1852",Bembidion milleri,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion milleri Jacquelin du Val, 1852",Bembidion milleri,8411250,ACCEPTED,False,8411250
INBO:RL:NONVAL:CAR:1995:842,CarabidBeetles,1995,Animalia,Bembidion minimum,Bembidion minimum,Bembidion minimum,Kwelderpriemkever,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,4308806,"Bembidion minimum (Fabricius, 1792)",Bembidion minimum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion minimum (Fabricius, 1792)",Bembidion minimum,4308806,ACCEPTED,False,4308806
INBO:RL:NONVAL:CAR:1995:843,CarabidBeetles,1995,Animalia,Bembidion monticola,Bembidion monticola,Bembidion monticola,Bergpriemkever,Uitgestorven in Vlaanderen,RE,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders,Regionally Extinct (RE) in Flanders / RE,SPECIES,6097872,"Bembidion monticola Sturm, 1825",Bembidion monticola,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion monticola Sturm, 1825",Bembidion monticola,6097872,ACCEPTED,False,6097872
INBO:RL:NONVAL:CAR:1995:844,CarabidBeetles,1995,Animalia,Bembidion nigricorne,Bembidion nigricorne,Bembidion nigricorne,Heidepriemkever,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,6097868,"Bembidion nigricorne Gyllenhal, 1827",Bembidion nigricorne,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion nigricorne Gyllenhal, 1827",Bembidion nigricorne,6097868,ACCEPTED,False,6097868
INBO:RL:NONVAL:CAR:1995:845,CarabidBeetles,1995,Animalia,Bembidion normannum,Bembidion normannum,Bembidion normannum,Slanke kwelderpriemkever,Kwetsbaar,VU,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU),Vulnerable (VU) / VU,SPECIES,6097892,"Bembidion normannum Dejean, 1831",Bembidion normannum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion normannum Dejean, 1831",Bembidion normannum,6097892,ACCEPTED,False,6097892
INBO:RL:NONVAL:CAR:1995:846,CarabidBeetles,1995,Animalia,Bembidion obliquum,Bembidion obliquum,Bembidion obliquum,Donkere venpriemkever,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,6097888,"Bembidion obliquum Sturm, 1825",Bembidion obliquum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion obliquum Sturm, 1825",Bembidion obliquum,6097888,ACCEPTED,False,6097888
INBO:RL:NONVAL:CAR:1995:847,CarabidBeetles,1995,Animalia,Bembidion obtusum,Bembidion obtusum,Bembidion obtusum,Akkerpriemkever,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1036192,"Bembidion obtusum Audinet-Serville, 1821",Bembidion obtusum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion obtusum Audinet-Serville, 1821",Bembidion obtusum,1036192,ACCEPTED,False,1036192
INBO:RL:NONVAL:CAR:1995:848,CarabidBeetles,1995,Animalia,Bembidion octomaculatum,Bembidion octomaculatum,Bembidion octomaculatum,Achtvlekpriemkever,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,6097876,"Bembidion octomaculatum (Goeze, 1777)",Bembidion octomaculatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion octomaculatum (Goeze, 1777)",Bembidion octomaculatum,6097876,ACCEPTED,False,6097876
INBO:RL:NONVAL:CAR:1995:849,CarabidBeetles,1995,Animalia,Bembidion pallidipenne,Bembidion pallidipenne,Bembidion pallidipenne,Duinpriemkever,Met uitsterven bedreigd,CR,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Critically Endangered (CR) / CR,SPECIES,8607776,"Bembidion pallidipenne (Illiger, 1802)",Bembidion pallidipenne,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion pallidipenne (Illiger, 1802)",Bembidion pallidipenne,8607776,ACCEPTED,False,8607776
INBO:RL:NONVAL:CAR:1995:851,CarabidBeetles,1995,Animalia,Bembidion properans,Bembidion properans,Bembidion properans,Puntglanspriemkever,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1036203,"Bembidion properans (Stephens, 1828)",Bembidion properans,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion properans (Stephens, 1828)",Bembidion properans,1036203,ACCEPTED,False,1036203
INBO:RL:NONVAL:CAR:1995:852,CarabidBeetles,1995,Animalia,Bembidion punctulatum,Bembidion punctulatum,Bembidion punctulatum,Gepuncteerde priemkever,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,5872119,"Bembidion punctulatum Drapiez, 1820",Bembidion punctulatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion punctulatum Drapiez, 1820",Bembidion punctulatum,5872119,ACCEPTED,False,5872119
INBO:RL:NONVAL:CAR:1995:853,CarabidBeetles,1995,Animalia,Bembidion quadrimaculatum,Bembidion quadrimaculatum,Bembidion quadrimaculatum,Viervlekpriemkever,Momenteel niet bedreigd,LC,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Least Concern (LC) / LC,SPECIES,1036128,"Bembidion quadrimaculatum (Linnaeus, 1761)",Bembidion quadrimaculatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion quadrimaculatum (Linnaeus, 1761)",Bembidion quadrimaculatum,1036128,ACCEPTED,False,1036128
INBO:RL:NONVAL:CAR:1995:854,CarabidBeetles,1995,Animalia,Bembidion quadripustulatum,Bembidion quadripustulatum,Bembidion quadripustulatum,Grote vierpuntpriemkever,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,4478842,"Bembidion quadripustulatum Audinet-Serville, 1821",Bembidion quadripustulatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion quadripustulatum Audinet-Serville, 1821",Bembidion quadripustulatum,4478842,ACCEPTED,False,4478842
INBO:RL:NONVAL:CAR:1995:855,CarabidBeetles,1995,Animalia,Bembidion quinquestriatum,Ocys quinquestriatus,,Muurpriemkever,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,,5756814,"Ocys quinquestriatus (Gyllenhal, 1810)",Ocys quinquestriatus,Insecta,216,100,Carabidae,3792,Ocys,3262870,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Ocys quinquestriatus (Gyllenhal, 1810)",Ocys quinquestriatus,5756814,ACCEPTED,False,5756814
INBO:RL:NONVAL:CAR:1995:857,CarabidBeetles,1995,Animalia,Bembidion semipunctatum,Bembidion semipunctatum,Bembidion semipunctatum,Kleipriemkever,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,1036066,"Bembidion semipunctatum (Donovan, 1806)",Bembidion semipunctatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion semipunctatum (Donovan, 1806)",Bembidion semipunctatum,1036066,ACCEPTED,False,1036066
INBO:RL:NONVAL:CAR:1995:858,CarabidBeetles,1995,Animalia,Bembidion stephensi,Bembidion stephensii,Bembidion stephensii,Grote leempriemkever,Zeldzaam,NT,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT),Near Threatened (NT) / NT,SPECIES,6097890,"Bembidion stephensii Crotch, 1866",Bembidion stephensii,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion stephensii Crotch, 1866",Bembidion stephensii,6097890,ACCEPTED,False,6097890
INBO:RL:NONVAL:CAR:1995:859,CarabidBeetles,1995,Animalia,Bembidion stomoides,Bembidion stomoides,Sinechostictus stomoides,Grote smalnekpriemkever,Waarschijnlijk bedreigd,DD(PT),,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Probably Endangered,Probably Endangered / DD(PT),SPECIES,4478791,"Sinechostictus stomoides (Dejean, 1831)",Bembidion stomoides,Insecta,216,100,Carabidae,3792,Sinechostictus,4478778,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion stomoides Dejean, 1831",Sinechostictus stomoides,4478791,SYNONYM,True,6097885
INBO:RL:NONVAL:CAR:1995:860,CarabidBeetles,1995,Animalia,Bembidion tenellum,Bembidion tenellum,Bembidion tenellum,Tengere kwelderpriemkever,Uitgestorven in Vlaanderen,RE,,Regional,Desender_etal_1995,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,UnValidated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (RE) in Flanders,Regionally Extinct (RE) in Flanders / RE,SPECIES,5872156,"Bembidion tenellum Erichson, 1837",Bembidion tenellum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion tenellum Erichson, 1837",Bembidion tenellum,5872156,ACCEPTED,False,5872156
