"type","language","license","rightsHolder","accessRights","datasetID","institutionCode","datasetName","basisOfRecord","occurrenceID","recordedBy","otherCatalogNumbers","eventDate","continent","countryCode","municipality","verbatimLocality","decimalLatitude","decimalLongitude","geodeticDatum","verbatimCoordinateSystem","identifiedBy","scientificName","kingdom","taxonRank","scientificNameAuthorship","nomenclaturalCode"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:770","VMM","INBO:NBN:BFN0017900009R4Q","2009-07-12","Europe","BE","Destelbergen","Heusden, Meersstraat, opw weg",51.03917,3.79542,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2242","VMM","INBO:NBN:BFN0017900009R4R","2009-07-12","Europe","BE","Destelbergen","Heusden, Meersstraat, opw weg",51.03917,3.79542,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2437","VMM","INBO:NBN:BFN0017900009R4S","2009-07-12","Europe","BE","Destelbergen","Heusden, Meersstraat, opw weg",51.03917,3.79542,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2532","VMM","INBO:NBN:BFN0017900009R4T","1999-08-28","Europe","BE","Diest","Diest, Citadelstraat (voorheen Schaluinstr), afw (nieuwe) brug, tov bioscoop",50.9913,5.04114,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2329","VMM","INBO:NBN:BFN0017900009R4U","2009-08-06","Europe","BE","Diest","Molenstede, Klappijstr, via oprit huis nr 92, opw brugje",51.01007,5.04665,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1289","VMM","INBO:NBN:BFN0017900009R4V","2004-08-20","Europe","BE","Diest","Diest, Kloosterbergstraat, opw brug",50.97693,5.0545,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2533","VMM","INBO:NBN:BFN0017900009R4W","2004-08-20","Europe","BE","Diest","Diest, Kloosterbergstraat, opw brug",50.97693,5.0545,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1706","VMM","INBO:NBN:BFN0017900009R4X","2007-10-20","Europe","BE","Diest","Schaffen, Wijerstr, opw brug",50.98999,5.06538,"WGS84","decimal degrees","Boets P","Limnomysis benedeni","Animalia","species","Czerniavsky, 1882","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1445","VMM","INBO:NBN:BFN0017900009R4Y","2003-06-28","Europe","BE","Diksmuide","Lampernisse, Oude Zeedijk",51.04527,2.7642,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1458","VMM","INBO:NBN:BFN0017900009R4Z","2001-11-23","Europe","BE","Diksmuide","Oostkerke, Rousdammestraat, Rousdamme",51.06296,2.77181,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1459","VMM","INBO:NBN:BFN0017900009R50","2003-08-09","Europe","BE","Diksmuide","Oostkerke, Rousdammestraat, Rousdamme",51.06296,2.77181,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1460","VMM","INBO:NBN:BFN0017900009R51","2003-12-25","Europe","BE","Diksmuide","Oostkerke, Lampernissestraat, Poortershoek",51.04435,2.78528,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1467","VMM","INBO:NBN:BFN0017900009R52","2003-07-24","Europe","BE","Diksmuide","Stuivekenskerke, Proostdijk, Blauwvoetbrug",51.09581,2.80124,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1466","VMM","INBO:NBN:BFN0017900009R53","2003-08-09","Europe","BE","Diksmuide","Stuivekenskerke, Berkelhofstraat, oude spoorwegber",51.09581,2.80124,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1468","VMM","INBO:NBN:BFN0017900009R54","2006-10-12","Europe","BE","Diksmuide","Kaaskerke, monding, afw KWZI",51.01711,2.80559,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:978","VMM","INBO:NBN:BFN0017900009R55","2004-05-20","Europe","BE","Diksmuide","Nieuwkapelle, IJzerdijk, opw inlaat WPC-Blank.",50.99134,2.81716,"WGS84","decimal degrees","Boets P","Ferrissia fragilis","Animalia","species","Tryon","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:856","VMM","INBO:NBN:BFN0017900009R56","2004-06-27","Europe","BE","Diksmuide","Nieuwkapelle, IJzerdijk, opw inlaat WPC-Blank.",50.99134,2.81716,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1480","VMM","INBO:NBN:BFN0017900009R57","2003-08-09","Europe","BE","Diksmuide","Stuivekenskerke, Stuivekenskerkestraat, afw Reiger",51.08274,2.81852,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1755","VMM","INBO:NBN:BFN0017900009R58","2003-08-09","Europe","BE","Diksmuide","Stuivekenskerke, Stuivekenskerkestraat, afw Reiger",51.08274,2.81852,"WGS84","decimal degrees","Boets P","Orchestia cavimana","Animalia","species","Heller, 1865","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:857","VMM","INBO:NBN:BFN0017900009R59","1999-07-30","Europe","BE","Diksmuide","Kaaskerke, Oudekapellestraat, Vlahoek",51.02775,2.82177,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:858","VMM","INBO:NBN:BFN0017900009R5A","1999-08-27","Europe","BE","Diksmuide","Stuivekenskerke, Viconiastraat, Hoeve Viconia",51.07498,2.82321,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2857","VMM","INBO:NBN:BFN0017900009R5B","1999-08-27","Europe","BE","Diksmuide","Stuivekenskerke, Viconiastraat, Hoeve Viconia",51.07498,2.82321,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1482","VMM","INBO:NBN:BFN0017900009R5C","2003-06-14","Europe","BE","Diksmuide","Stuivekenskerke, Viconiastraat",51.07498,2.82321,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2858","VMM","INBO:NBN:BFN0017900009R5D","2003-06-14","Europe","BE","Diksmuide","Stuivekenskerke, Viconiastraat",51.07498,2.82321,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1481","VMM","INBO:NBN:BFN0017900009R5E","2003-08-02","Europe","BE","Diksmuide","Stuivekenskerke, Viconiastraat, Hoeve Viconia",51.07498,2.82321,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2737","VMM","INBO:NBN:BFN0017900009R5F","2003-08-02","Europe","BE","Diksmuide","Stuivekenskerke, Viconiastraat, Hoeve Viconia",51.07498,2.82321,"WGS84","decimal degrees","Boets P","Proasellus coxalis","Animalia","species","(Dollfus, 1892)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1486","VMM","INBO:NBN:BFN0017900009R5G","2003-09-12","Europe","BE","Diksmuide","Stuivekenskerke, IJzerdijk, Natuurreservaat Kleiputten",51.07587,2.83688,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:979","VMM","INBO:NBN:BFN0017900009R5H","2004-09-17","Europe","BE","Diksmuide","Stuivekenskerke, IJzerdijk, Natuurreservaat Kleiputten",51.07587,2.83688,"WGS84","decimal degrees","Boets P","Ferrissia fragilis","Animalia","species","Tryon","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:859","VMM","INBO:NBN:BFN0017900009R5I","2004-08-28","Europe","BE","Diksmuide","Polderstraat-zijweg",51.01789,2.85174,"WGS84","decimal degrees","Boets P","Dugesia tigrina","Animalia","species","(Girard, 1850)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:378","VMM","INBO:NBN:BFN0017900009R5J","2008-11-06","Europe","BE","Diksmuide","Kaaskerke, IJzerdijk, Spoorweg, opw Handzamevaart",51.02989,2.85449,"WGS84","decimal degrees","Boets P","Crangonyx pseudogracilis","Animalia","species","Bousfield, 1958","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1493","VMM","INBO:NBN:BFN0017900009R5K","2008-11-06","Europe","BE","Diksmuide","Kaaskerke, IJzerdijk, Spoorweg, opw Handzamevaart",51.02989,2.85449,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2378","VMM","INBO:NBN:BFN0017900009R5L","2009-06-28","Europe","BE","Diksmuide","Vaartstraat, Bloemmolen (monding)",51.03373,2.85964,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:887","VMM","INBO:NBN:BFN0017900009R5M","2008-09-24","Europe","BE","Diksmuide","Visvijver",50.98432,2.86309,"WGS84","decimal degrees","Boets P","Echinogammarus berilloni","Animalia","species","(Catta)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:1496","VMM","INBO:NBN:BFN0017900009R5N","2004-11-20","Europe","BE","Diksmuide","Beerst, Warmoesstraat, Tempelhof",51.06291,2.86434,"WGS84","decimal degrees","Boets P","Gammarus tigrinus","Animalia","species","Sexton, 1939","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2861","VMM","INBO:NBN:BFN0017900009R5O","2003-08-02","Europe","BE","Diksmuide","Woumen, Kasteelvijver",50.98366,2.86767,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2862","VMM","INBO:NBN:BFN0017900009R5P","1999-10-03","Europe","BE","Diksmuide","Leke, Kaaidijkstraat",51.10939,2.87791,"WGS84","decimal degrees","Boets P","Proasellus meridianus","Animalia","species","(Racovitza, 1919)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2362","VMM","INBO:NBN:BFN0017900009R5Q","2009-05-10","Europe","BE","Dilsen-Stokkem","Eisden-Lanklaar, Vilvertstr, Domein Maasvallei, aan einde hoofdweg (na 500 m) links aanhouden",51.00041,5.66628,"WGS84","decimal degrees","Boets P","Haitia acuta","Animalia","species","(Draparnaud, 1805)","ICZN"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0","Ghent University","http://www.inbo.be/en/norms-for-data-use","https://doi.org/10.15468/xjtfoo","INBO","Alien macroinvertebrates in Flanders, Belgium","HumanObservation","PB:Ugent:AqE:2580","VMM","INBO:NBN:BFN0017900009R5R","2009-05-10","Europe","BE","Dilsen-Stokkem","Eisden-Lanklaar, Vilvertstr, Domein Maasvallei, aan einde hoofdweg (na 500 m) links aanhouden",51.00041,5.66628,"WGS84","decimal degrees","Boets P","Potamopyrgus antipodarum","Animalia","species","(J.E. Gray, 1843)","ICZN"
