taxonID,TaxonomicGroup,YearPublished,Kingdom,Phylum,Class,Order,Family,Genus,Species,verbatimScientificName,ScientificName,vernacularName,RLCEurope,Criteria,IUCNCriteria,Reference,Biome,Biotope1,Biotope2,Cuddliness,Lifespan,Mobility,NutrientLevel,Spine,license,rightsHolder,accessRights,datasetName,locationID,locality,countryCode,occurrencestatus,threadStatus,RLCAsPublished,RLC,eventDate,language2,Checklist,gbifapi_acceptedKey,gbifapi_acceptedScientificName,gbifapi_canonicalName,gbifapi_class,gbifapi_classKey,gbifapi_confidence,gbifapi_family,gbifapi_familyKey,gbifapi_genus,gbifapi_genusKey,gbifapi_kingdom,gbifapi_kingdomKey,gbifapi_matchType,gbifapi_note,gbifapi_order,gbifapi_orderKey,gbifapi_phylum,gbifapi_phylumKey,gbifapi_rank,gbifapi_scientificName,gbifapi_species,gbifapi_speciesKey,gbifapi_status,gbifapi_synonym,gbifapi_usageKey
INBO:RL:VAL:CAR:2008:1209,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,lunatum,Bembidion lunatum ,Bembidion lunatum ,Grote maanvlekpriemkever,,Regional,,Desender_etal_2008,Terrestrial,SaltMarshes,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)  ,Zeldzaam  ,NT,to complete,nl,validated,6097886,"Bembidion lunatum (Duftschmid, 1812)",Bembidion lunatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion lunatum (Duftschmid, 1812)",Bembidion lunatum,6097886,ACCEPTED,False,6097886
INBO:RL:VAL:CAR:2008:1210,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,lunulatum,Bembidion lunulatum ,Bembidion lunulatum ,Kleine maanvlekpriemkever,,Regional,,Desender_etal_2008,Terrestrial,Marshes,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,5872111,"Bembidion lunulatum (Geoffroy in Fourcroy, 1785)",Bembidion lunulatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion lunulatum (Geoffroy in Fourcroy, 1785)",Bembidion lunulatum,5872111,ACCEPTED,False,5872111
INBO:RL:VAL:CAR:2008:1211,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,mannerheimi,Bembidion mannerheimi,Bembidion mannerheimii,Moerasbospriemkever,,Regional,,Desender_etal_2008,Terrestrial,Woodlands,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)  ,Zeldzaam  ,NT,to complete,nl,validated,6097867,"Bembidion mannerheimii C.R.Sahlberg, 1827",Bembidion mannerheimii,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion mannerheimii C.R.Sahlberg, 1827",Bembidion mannerheimii,6097867,ACCEPTED,False,6097867
INBO:RL:VAL:CAR:2008:1212,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,maritimum,Bembidion maritimum ,Bembidion maritimum,Brakwaterpriemkever,,Regional,,Desender_etal_2008,Terrestrial,SaltMarshes,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)  ,Kwetsbaar  ,VU,to complete,nl,validated,,,,,,,,,,,,,NONE Multiple equal matches for Bembidion maritimum,,,,,,,,,,,,
INBO:RL:VAL:CAR:2008:1213,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,milleri,Bembidion milleri ,Bembidion milleri ,Kleine leempriemkever,,Regional,,Desender_etal_2008,Terrestrial,Marshes,,Non Cuddly,Shortlived,Sedentary,Oligotrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)  ,Kwetsbaar  ,VU,to complete,nl,validated,8411250,"Bembidion milleri Jacquelin du Val, 1852",Bembidion milleri,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion milleri Jacquelin du Val, 1852",Bembidion milleri,8411250,ACCEPTED,False,8411250
INBO:RL:VAL:CAR:2008:1214,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,millerianum,Bembidion millerianum ,Bembidion millerianum ,Bergsmalnekpriemkever,,Regional,,Desender_etal_2008,Terrestrial,Rheophilous,,Non Cuddly,Shortlived,Sedentary,Oligotrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD) ,Onvoldoende gekend ,DD,to complete,nl,validated,4478789,"Sinechostictus millerianus (Heyden, 1883)",Bembidion millerianum,Insecta,216,100,Carabidae,3792,Sinechostictus,4478778,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion millerianum Heyden, 1883",Sinechostictus millerianus,4478789,SYNONYM,True,8105787
INBO:RL:VAL:CAR:2008:1215,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,minimum,Bembidion minimum ,Bembidion minimum ,Kwelderpriemkever,,Regional,,Desender_etal_2008,Terrestrial,SaltMarshes,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)  ,Zeldzaam  ,NT,to complete,nl,validated,4308806,"Bembidion minimum (Fabricius, 1792)",Bembidion minimum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion minimum (Fabricius, 1792)",Bembidion minimum,4308806,ACCEPTED,False,4308806
INBO:RL:VAL:CAR:2008:1216,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,monticola,Bembidion monticola ,Bembidion monticola ,Bergpriemkever,,Regional,,Desender_etal_2008,Terrestrial,Rheophilous,,Non Cuddly,Shortlived,Sedentary,Oligotrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Critically Endangered (CR),Met uitsterven bedreigd,CR,to complete,nl,validated,6097872,"Bembidion monticola Sturm, 1825",Bembidion monticola,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion monticola Sturm, 1825",Bembidion monticola,6097872,ACCEPTED,False,6097872
INBO:RL:VAL:CAR:2008:1217,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,nigricorne,Bembidion nigricorne ,Bembidion nigricorne ,Heidepriemkever,,Regional,,Desender_etal_2008,Terrestrial,Heathlands,,Non Cuddly,Shortlived,Sedentary,Oligotrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)  ,Kwetsbaar  ,VU,to complete,nl,validated,6097868,"Bembidion nigricorne Gyllenhal, 1827",Bembidion nigricorne,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion nigricorne Gyllenhal, 1827",Bembidion nigricorne,6097868,ACCEPTED,False,6097868
INBO:RL:VAL:CAR:2008:1218,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,nigropiceum,Bembidion nigropiceum ,Bembidion nigropiceum ,Klifpriemkever,,Regional,,Desender_etal_2008,Terrestrial,SaltMarshes,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Waarschijnlijk bedreigd,Waarschijnlijk bedreigd,DD(PT),to complete,nl,validated,7792354,"Bembidion nigropiceum (Marsham, 1802)",Bembidion nigropiceum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion nigropiceum (Marsham, 1802)",Bembidion nigropiceum,7792354,ACCEPTED,False,7792354
INBO:RL:VAL:CAR:2008:1219,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,normannum,Bembidion normannum ,Bembidion normannum ,Slanke kwelderpriemkever,,Regional,,Desender_etal_2008,Terrestrial,SaltMarshes,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)  ,Zeldzaam  ,NT,to complete,nl,validated,6097892,"Bembidion normannum Dejean, 1831",Bembidion normannum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion normannum Dejean, 1831",Bembidion normannum,6097892,ACCEPTED,False,6097892
INBO:RL:VAL:CAR:2008:1220,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,obliquum,Bembidion obliquum ,Bembidion obliquum ,Donkere venpriemkever,,Regional,,Desender_etal_2008,Terrestrial,Heathlands,,Non Cuddly,Shortlived,Sedentary,Oligotrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)  ,Zeldzaam  ,NT,to complete,nl,validated,6097888,"Bembidion obliquum Sturm, 1825",Bembidion obliquum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion obliquum Sturm, 1825",Bembidion obliquum,6097888,ACCEPTED,False,6097888
INBO:RL:VAL:CAR:2008:1221,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,obtusum,Bembidion obtusum ,Bembidion obtusum ,Akkerpriemkever,,Regional,,Desender_etal_2008,Terrestrial,Agriculture,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,1036192,"Bembidion obtusum Audinet-Serville, 1821",Bembidion obtusum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion obtusum Audinet-Serville, 1821",Bembidion obtusum,1036192,ACCEPTED,False,1036192
INBO:RL:VAL:CAR:2008:1222,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,octomaculatum,Bembidion octomaculatum ,Bembidion octomaculatum ,Achtvlekpriemkever,,Regional,,Desender_etal_2008,Terrestrial,Marshes,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)  ,Zeldzaam  ,NT,to complete,nl,validated,6097876,"Bembidion octomaculatum (Goeze, 1777)",Bembidion octomaculatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion octomaculatum (Goeze, 1777)",Bembidion octomaculatum,6097876,ACCEPTED,False,6097876
INBO:RL:VAL:CAR:2008:1223,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,pallidipenne,Bembidion pallidipenne ,Bembidion pallidipenne ,Duinpriemkever,,Regional,,Desender_etal_2008,Terrestrial,SaltMarshes,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)  ,Zeldzaam  ,NT,to complete,nl,validated,8607776,"Bembidion pallidipenne (Illiger, 1802)",Bembidion pallidipenne,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion pallidipenne (Illiger, 1802)",Bembidion pallidipenne,8607776,ACCEPTED,False,8607776
INBO:RL:VAL:CAR:2008:1224,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,prasinum,Bembidion prasinum ,Bembidion prasinum ,Platte priemkever,,Regional,,Desender_etal_2008,Terrestrial,Rheophilous,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX)  ,Uitgestorven  ,RE,to complete,nl,validated,6097865,"Bembidion prasinum (Duftschmid, 1812)",Bembidion prasinum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion prasinum (Duftschmid, 1812)",Bembidion prasinum,6097865,ACCEPTED,False,6097865
INBO:RL:VAL:CAR:2008:1225,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,properans,Bembidion properans ,Bembidion properans ,Puntglanspriemkever,,Regional,,Desender_etal_2008,Terrestrial,Eurytopic,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,1036203,"Bembidion properans (Stephens, 1828)",Bembidion properans,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion properans (Stephens, 1828)",Bembidion properans,1036203,ACCEPTED,False,1036203
INBO:RL:VAL:CAR:2008:1226,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,punctulatum,Bembidion punctulatum ,Bembidion punctulatum ,Gepuncteerde priemkever,,Regional,,Desender_etal_2008,Terrestrial,Rheophilous,,Non Cuddly,Shortlived,Sedentary,Oligotrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)  ,Zeldzaam  ,NT,to complete,nl,validated,5872119,"Bembidion punctulatum Drapiez, 1820",Bembidion punctulatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion punctulatum Drapiez, 1820",Bembidion punctulatum,5872119,ACCEPTED,False,5872119
INBO:RL:VAL:CAR:2008:1227,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,quadrimaculatum,Bembidion quadrimaculatum ,Bembidion quadrimaculatum ,Viervlekpriemkever,,Regional,,Desender_etal_2008,Terrestrial,Grasslands,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Least Concern (LC),Momenteel niet bedreigd,LC,to complete,nl,validated,1036128,"Bembidion quadrimaculatum (Linnaeus, 1761)",Bembidion quadrimaculatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion quadrimaculatum (Linnaeus, 1761)",Bembidion quadrimaculatum,1036128,ACCEPTED,False,1036128
INBO:RL:VAL:CAR:2008:1228,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,quadripustulatum,Bembidion quadripustulatum ,Bembidion quadripustulatum ,Grote vierpuntpriemkever,,Regional,,Desender_etal_2008,Terrestrial,Marshes,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)  ,Zeldzaam  ,NT,to complete,nl,validated,4478842,"Bembidion quadripustulatum Audinet-Serville, 1821",Bembidion quadripustulatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion quadripustulatum Audinet-Serville, 1821",Bembidion quadripustulatum,4478842,ACCEPTED,False,4478842
INBO:RL:VAL:CAR:2008:1229,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,quinquestriatum,Bembidion quinquestriatum ,Ocys quinquestriatus,Muurpriemkever,,Regional,,Desender_etal_2008,Terrestrial,Anthropogenic,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)  ,Kwetsbaar  ,VU,to complete,nl,validated,5756814,"Ocys quinquestriatus (Gyllenhal, 1810)",Ocys quinquestriatus,Insecta,216,100,Carabidae,3792,Ocys,3262870,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Ocys quinquestriatus (Gyllenhal, 1810)",Ocys quinquestriatus,5756814,ACCEPTED,False,5756814
INBO:RL:VAL:CAR:2008:1230,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,saxatile,Bembidion saxatile,Bembidion saxatile,,,Regional,,Desender_etal_2008,Terrestrial,Rheophilous,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Data Deficient (DD) ,Onvoldoende gekend ,DD,to complete,nl,validated,8104778,"Bembidion saxatile Gyllenhal, 1827",Bembidion saxatile,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion saxatile Gyllenhal, 1827",Bembidion saxatile,8104778,ACCEPTED,False,8104778
INBO:RL:VAL:CAR:2008:1231,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,semipunctatum,Bembidion semipunctatum ,Bembidion semipunctatum ,Kleipriemkever,,Regional,,Desender_etal_2008,Terrestrial,Marshes,,Non Cuddly,Shortlived,Sedentary,Oligotrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Endangered (EN)  ,Bedreigd  ,EN,to complete,nl,validated,1036066,"Bembidion semipunctatum (Donovan, 1806)",Bembidion semipunctatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion semipunctatum (Donovan, 1806)",Bembidion semipunctatum,1036066,ACCEPTED,False,1036066
INBO:RL:VAL:CAR:2008:1232,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,stephensi,Bembidion stephensi ,Bembidion stephensii,Grote leempriemkever,,Regional,,Desender_etal_2008,Terrestrial,Marshes,,Non Cuddly,Shortlived,Sedentary,Oligotrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Vulnerable (VU)  ,Kwetsbaar  ,VU,to complete,nl,validated,6097890,"Bembidion stephensii Crotch, 1866",Bembidion stephensii,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion stephensii Crotch, 1866",Bembidion stephensii,6097890,ACCEPTED,False,6097890
INBO:RL:VAL:CAR:2008:1233,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,stomoides,Bembidion stomoides ,Bembidion stomoides ,Grote smalnekpriemkever,,Regional,,Desender_etal_2008,Terrestrial,Rheophilous,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Near Threatened (NT)  ,Zeldzaam  ,NT,to complete,nl,validated,4478791,"Sinechostictus stomoides (Dejean, 1831)",Bembidion stomoides,Insecta,216,100,Carabidae,3792,Sinechostictus,4478778,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion stomoides Dejean, 1831",Sinechostictus stomoides,4478791,SYNONYM,True,6097885
INBO:RL:VAL:CAR:2008:1234,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,striatum,Bembidion striatum ,Bembidion striatum ,Gestreepte priemkever,,Regional,,Desender_etal_2008,Terrestrial,Marshes,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Waarschijnlijk bedreigd,Waarschijnlijk bedreigd,DD(PT),to complete,nl,validated,6097881,"Bembidion striatum (Fabricius, 1792)",Bembidion striatum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion striatum (Fabricius, 1792)",Bembidion striatum,6097881,ACCEPTED,False,6097881
INBO:RL:VAL:CAR:2008:1235,CarabidBeetles,2008,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Bembidion,tenellum,Bembidion tenellum ,Bembidion tenellum ,Tengere kwelderpriemkever,,Regional,,Desender_etal_2008,Terrestrial,SaltMarshes,,Non Cuddly,Shortlived,Sedentary,Eutrophic,Invertebrate,http://creativecommons.org/publicdomain/zero/1.0/,INBO,http://www.inbo.be/en/norms-for-data-use,Validated Red Lists of Flanders,http://marineregions.org/mrgid/2469,Flanders,BE,present,Regionally Extinct (REX)  ,Uitgestorven  ,RE,to complete,nl,validated,5872156,"Bembidion tenellum Erichson, 1837",Bembidion tenellum,Insecta,216,100,Carabidae,3792,Bembidion,1035920,Animalia,1,EXACT,,Coleoptera,1470,Arthropoda,54,SPECIES,"Bembidion tenellum Erichson, 1837",Bembidion tenellum,5872156,ACCEPTED,False,5872156
