"UniqueID";"TaxonomicGroup";"YearPublished";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"Species";"SpeciesnameAsPublished";"SpeciesnameDutch";"RLCAsPublished";"RLC";"RLCEurope";"Criteria";"IUCNCriteria";"Reference";"Biome";"Biotope1";"Biotope2";"Cuddliness";"Lifespan";"Mobility";"NutrientLevel";"Spine"
"INBO_RL_VAL_CAR_2008_1154";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Amara";"nitida";"Amara nitida ";"Glanzende glimmer";"Bedreigd  ";"EN";;"Regional";;"Desender_etal_2008";"Terrestrial";"Grasslands";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1155";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Amara";"ovata";"Amara ovata ";"Ovale glimmer";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Eurytopic";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1156";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Amara";"plebeja";"Amara plebeja ";"Gewone drietandglimmer";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Eurytopic";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1157";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Amara";"praetermissa";"Amara praetermissa ";"Pekbruine glimmer";"Bedreigd  ";"EN";;"Regional";;"Desender_etal_2008";"Terrestrial";"Heathlands";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1158";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Amara";"quenseli";"Amara quenseli ";"Stuifzandglimmer";"Bedreigd  ";"EN";;"Regional";;"Desender_etal_2008";"Terrestrial";"Heathlands";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1159";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Amara";"similata";"Amara similata ";"Akkerglimmer";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Eurytopic";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1160";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Amara";"spreta";"Amara spreta ";"Platte glimmer";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Eurytopic";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1161";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Amara";"strenua";"Amara strenua ";"Polderdrietandglimmer";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1162";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Amara";"tibialis";"Amara tibialis ";"Dwergglimmer";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Dunes";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1163";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Amara";"tricuspidata";"Amara tricuspidata ";"Zwarte drietandglimmer";"Bedreigd  ";"EN";;"Regional";;"Desender_etal_2008";"Terrestrial";"Grasslands";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1164";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Anillus";"caecus";"Anillus caecus ";"Blind priempje";"Onvoldoende gekend ";"DD";;"Regional";;"Desender_etal_2008";"Terrestrial";"Anthropogenic";;"Low";"Shortlived";"Low";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1165";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Anisodactylus";"binotatus";"Anisodactylus binotatus ";"Gewone roodkruin";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Eurytopic";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1166";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Anisodactylus";"nemorivagus";"Anisodactylus nemorivagus ";"Heideroodkruin";"Met uitsterven bedreigd";"CR";;"Regional";;"Desender_etal_2008";"Terrestrial";"Heathlands";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1167";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Anisodactylus";"poeciloides";"Anisodactylus poeciloides ";"Zilte roodkruin";"Met uitsterven bedreigd";"CR";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1168";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Anisodactylus";"signatus";"Anisodactylus signatus ";"Brede roodkruin";"Met uitsterven bedreigd";"CR";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1169";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Asaphidion";"curtum";"Asaphidion curtum ";"Bosgrootoogkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Woodlands";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1170";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Asaphidion";"flavipes";"Asaphidion flavipes ";"Akkergrootoogkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Eurytopic";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1171";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Asaphidion";"pallipes";"Asaphidion pallipes ";"Zandgrootoogkever";"Bedreigd  ";"EN";;"Regional";;"Desender_etal_2008";"Terrestrial";"Grasslands";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1172";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Asaphidion";"stierlini";"Asaphidion stierlini ";"Donkere grootoogkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Eurytopic";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1173";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Badister";"anomalus";"Badister anomalus ";"Veenstompkaak";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1174";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Badister";"bullatus";"Badister bullatus ";"Bosstompkaak";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Woodlands";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1175";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Badister";"dilatatus";"Badister dilatatus ";"Braadhalsstompkaak";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1176";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Badister";"lacertosus";"Badister lacertosus ";"Ovale stompkaak";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Shrubs";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1177";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Badister";"peltatus";"Badister peltatus ";"Rietstompkaak";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1178";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Badister";"sodalis";"Badister sodalis ";"Schoudervlekstompkaak";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Woodlands";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1179";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Badister";"unipustulatus";"Badister unipustulatus ";"Moerasstompkaak";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1180";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"aeneum";"Bembidion aeneum ";"Bronzen priemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1181";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"argenteolum";"Bembidion argenteolum ";"Zilveren priemkever";"Bedreigd  ";"EN";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1182";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"articulatum";"Bembidion articulatum ";"Vlekpriemkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1183";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"assimile";"Bembidion assimile ";"Ribbelkoppriemkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1184";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"atrocoeruleum";"Bembidion atrocoeruleum ";"Blauwe priemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Rheophilous";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1185";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"biguttatum";"Bembidion biguttatum ";"Tweevlekpriemkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1186";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"bipunctatum";"Bembidion bipunctatum ";"Tweepuntpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1187";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"bruxellense";"Bembidion bruxellense ";"Veenpriemkever";"Kwetsbaar  ";"VU";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1188";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"clarki";"Bembidion clarki ";"Atlantische priemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Woodlands";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1189";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"decorum";"Bembidion decorum ";"Sierlijke priemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Rheophilous";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1190";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"deletum";"Bembidion deletum ";"Bospriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Woodlands";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1191";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"dentellum";"Bembidion dentellum ";"Getande priemkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1192";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"doris";"Bembidion doris ";"Groefkoppriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1193";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"elongatum";"Bembidion elongatum ";"Kleine smalnekpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Rheophilous";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1194";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"ephippium";"Bembidion ephippium ";"Gele kwelderpriemkever";"Met uitsterven bedreigd";"CR";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1195";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"fasciolatum";"Bembidion fasciolatum ";"Roodveegpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Rheophilous";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1196";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"femoratum";"Bembidion femoratum ";"Bleke priemkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1197";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"fluviatile";"Bembidion fluviatile ";"Rivierpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1198";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"fumigatum";"Bembidion fumigatum ";"Berookte priemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1199";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"genei";"Bembidion genei ";"Gladde viervlekpriemkever";"Kwetsbaar  ";"VU";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1200";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"gilvipes";"Bembidion gilvipes ";"Geelpootpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1201";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"guttula";"Bembidion guttula ";"Weidepriemkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Eurytopic";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1202";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"harpaloides";"Bembidion harpaloides ";"Schorspriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Woodlands";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1203";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"humerale";"Bembidion humerale ";"Schoudervlekpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Heathlands";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1204";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"inustum";"Bembidion inustum ";"Hoefbladpriemkever";"Waarschijnlijk bedreigd";"DD(PT)";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1205";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"iricolor";"Bembidion iricolor ";"Iriserende priemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1206";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"lampros";"Bembidion lampros ";"Glanspriemkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Eurytopic";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1207";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"laterale";"Bembidion laterale ";"Strandpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"Low";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1208";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"litorale";"Bembidion litorale ";"Oeverpriemkever";"Met uitsterven bedreigd";"CR";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1209";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"lunatum";"Bembidion lunatum ";"Grote maanvlekpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1210";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"lunulatum";"Bembidion lunulatum ";"Kleine maanvlekpriemkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1211";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"mannerheimi";"Bembidion mannerheimi";"Moerasbospriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Woodlands";;"Low";"Shortlived";"Low";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1212";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"maritimum";"Bembidion maritimum ";"Brakwaterpriemkever";"Kwetsbaar  ";"VU";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1213";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"milleri";"Bembidion milleri ";"Kleine leempriemkever";"Kwetsbaar  ";"VU";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1214";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"millerianum";"Bembidion millerianum ";"Bergsmalnekpriemkever";"Onvoldoende gekend ";"DD";;"Regional";;"Desender_etal_2008";"Terrestrial";"Rheophilous";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1215";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"minimum";"Bembidion minimum ";"Kwelderpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1216";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"monticola";"Bembidion monticola ";"Bergpriemkever";"Met uitsterven bedreigd";"CR";;"Regional";;"Desender_etal_2008";"Terrestrial";"Rheophilous";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1217";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"nigricorne";"Bembidion nigricorne ";"Heidepriemkever";"Kwetsbaar  ";"VU";;"Regional";;"Desender_etal_2008";"Terrestrial";"Heathlands";;"Low";"Shortlived";"Low";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1218";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"nigropiceum";"Bembidion nigropiceum ";"Klifpriemkever";"Waarschijnlijk bedreigd";"DD(PT)";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"Low";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1219";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"normannum";"Bembidion normannum ";"Slanke kwelderpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1220";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"obliquum";"Bembidion obliquum ";"Donkere venpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Heathlands";;"Low";"Shortlived";"High";"Oligotrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1221";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"obtusum";"Bembidion obtusum ";"Akkerpriemkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Agriculture";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1222";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"octomaculatum";"Bembidion octomaculatum ";"Achtvlekpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"Marshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1223";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"pallidipenne";"Bembidion pallidipenne ";"Duinpriemkever";"Zeldzaam  ";"NT";;"Regional";;"Desender_etal_2008";"Terrestrial";"SaltMarshes";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1224";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"prasinum";"Bembidion prasinum ";"Platte priemkever";"Uitgestorven  ";"RE";;"Regional";;"Desender_etal_2008";"Terrestrial";"Rheophilous";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
"INBO_RL_VAL_CAR_2008_1225";"CarabidBeetles";2008;"Animalia";"Arthropoda";"Insecta";"Coleoptera";"Carabidae";"Bembidion";"properans";"Bembidion properans ";"Puntglanspriemkever";"Momenteel niet bedreigd";"LC";;"Regional";;"Desender_etal_2008";"Terrestrial";"Eurytopic";;"Low";"Shortlived";"High";"Eutrophic";"Invertebrate"
