TaxonomicGroup	Kingdom	Phylum	Class	Order	Family	Genus	Species	SpeciesnameAsPublished	TAXON_VERSION_KEY_SCNAME	SpeciesnameDutch	TAXON_VERSION_KEY_DUNAME	RLCAsPublished	RLC	RLCEurope	Criteria	Validated
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	aereus	Boletus aereus	NHMSYS0001475879	Bronskleurig eekhoorntjesbrood		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	appendiculatus	Boletus appendiculatus	NHMSYS0001475888	Geelnetboleet		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	armeniacus	Boletus armeniacus	NHMSYS0001475889	Abrikoosfluweelboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	badius	Boletus badius	NHMSYS0001475894	Kastanjeboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	calopus	Boletus calopus	NBNSYS0000038693	Pronksteelboleet		Met uitsterven bedreigd	CR		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	chrysenteron s.s.	Boletus chrysenteron s.s.		Roodsteelfluweelboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	depilatus	Boletus depilatus				Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	edulis	Boletus edulis	NBNSYS0000021709	Gewoon eekhoorntjesbrood		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	erythropus	Boletus erythropus	NBNSYS0000037325	Gewone heksenboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	fechtneri	Boletus fechtneri	NHMSYS0001475959			Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	ferrugineus	Boletus ferrugineus	BMSSYS0000039648	Bruine fluweelboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	fraternus ss. O.	Boletus fraternus ss. O.		Wijnrode boleet		Waarschijnlijk bedreigd			Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	impolitus	Boletus impolitus	NBNSYS0000037356	Goudporieboleet		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	junquilleus	Boletus junquilleus	NBNSYS0000038720	Narcisboleet		Uitgestorven in Vlaanderen	RE		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	luridus	Boletus luridus	NHMSYS0001476004	Netstelige heksenboleet		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	parasiticus	Boletus parasiticus	NHMSYS0001476020	Kostgangerboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	pinophilus	Boletus pinophilus	BMSSYS0000002736	Denneneekhoorntjesbrood		Met uitsterven bedreigd	CR		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	porosporus	Boletus porosporus	NHMSYS0001476031	Sombere fluweelboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	pruinatus	Boletus pruinatus	NHMSYS0001476036	Purperbruine fluweelboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	pulverulentus	Boletus pulverulentus	NBNSYS0000039411	Inktboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	queletii	Boletus queletii	NHMSYS0001476045	Gladstelige heksenboleet		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	radicans	Boletus radicans	NBNSYS0000143053	Wortelende boleet		Waarschijnlijk bedreigd			Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	reticulatus	Boletus reticulatus	NBNSYS0000143055	Vroeg eekhoorntjesbrood		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	rubellus	Boletus rubellus	NBNSYS0000143057	Rode boleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	satanas	Boletus satanas	NHMSYS0001476066	Satansboleet		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	speciosus	Boletus speciosus		Prachtboleet		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	subtomentosus	Boletus subtomentosus	NHMSYS0001442548	Fluweelboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Chalciporus	piperatus	Chalciporus piperatus	BMSSYS0000003704	Peperboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Chalciporus	rubinus	Chalciporus rubinus	BMSSYS0000003705	Robijnboleet		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	aurantiacum	Leccinum aurantiacum	NHMSYS0001486513	Rosse populierboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	avellaneum	Leccinum avellaneum	BMSSYS0000009641			Zeldzaam	NT		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	brunneogriseolum	Leccinum brunneogriseolum	BMSSYS0000009642			Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	carpini	Leccinum carpini	NHMSYS0001486518	Haagbeukboleet		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	crocipodium	Leccinum crocipodium	NBNSYS0000037977			Met uitsterven bedreigd	CR		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	duriusculum	Leccinum duriusculum	NHMSYS0001486525	Harde populierboleet		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	holopus	Leccinum holopus	NBNSYS0000037921	Witte berkenboleet		Waarschijnlijk bedreigd			Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	molle	Leccinum molle	NHMSYS0001486531			Onvoldoende gekend	DD		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	nucatum	Leccinum nucatum	BMSSYS0000009653			Onvoldoende gekend	DD		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	olivaceosum	Leccinum olivaceosum	BMSSYS0000009654			Onvoldoende gekend	DD		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	pulchrum	Leccinum pulchrum	BMSSYS0000009659			Onvoldoende gekend	DD		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	quercinum	Leccinum quercinum	NHMSYS0001486538	Eikenboleet		Waarschijnlijk bedreigd			Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	rigidipes	Leccinum rigidipes	NHMSYS0001486539			Onvoldoende gekend	DD		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	roseofractum	Leccinum roseofractum	NHMSYS0001486540	Donkerbruine berkenboleet		Waarschijnlijk bedreigd			Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	scabrum s.s.	Leccinum scabrum s.s.		Gewone berkenboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	variicolor	Leccinum variicolor	NBNSYS0000021708	Bonte berkenboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Leccinum	versipelle	Leccinum versipelle	NHMSYS0001486554	Oranje berkenboleet		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Phylloporus	pelletieri	Phylloporus pelletieri	BMSSYS0000014230	Goudplaatzwam		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Pulveroboletus	lignicola	Pulveroboletus lignicola	NHMSYS0001495796	Houtboleet		Uitgestorven in Vlaanderen	RE		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Strobilomyces	strobilaceus	Strobilomyces strobilaceus	NHMSYS0001499170	Geschubde boleet		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Tylopilus	felleus	Tylopilus felleus	NHMSYS0001500673	Bittere boleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Diplocystidiaceae	Astraeus	hygrometricus	Astraeus hygrometricus	NBNSYS0000041898	Weerhuisje		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae	Chroogomphus	rutilus	Chroogomphus rutilus	NHMSYS0001477448	Koperrode spijkerzwam		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae	Gomphidius	glutinosus	Gomphidius glutinosus	NBNSYS0000039306	Slijmige spijkerzwam		Met uitsterven bedreigd	CR		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae	Gomphidius	maculatus	Gomphidius maculatus	NBNSYS0000039344	Larixspijkerzwam		Uitgestorven in Vlaanderen	RE		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gomphidiaceae	Gomphidius	roseus	Gomphidius roseus	NHMSYS0001483100	Roze spijkerzwam		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gyroporaceae	Gyroporus	castaneus	Gyroporus castaneus	NHMSYS0001483472	Kaneelboleet		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Gyroporaceae	Gyroporus	cyanescens	Gyroporus cyanescens	NBNSYS0000021679	Indigoboleet		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Hygrophoropsidaceae	Hygrophoropsis	aurantiaca	Hygrophoropsis aurantiaca	NBNSYS0000039272	Valse hanekam		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Hygrophoropsidaceae	Hygrophoropsis	macrospora	Hygrophoropsis macrospora	BMSSYS0000008399	Grootsporige schijncantharel		Onvoldoende gekend	DD		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Gyrodon	lividus	Gyrodon lividus	NHMSYS0001483417	Elzenboleet		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Paxillus	filamentosus	Paxillus filamentosus	NHMSYS0001491999	Elzekrulzoom		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Paxillaceae	Paxillus	involutus	Paxillus involutus	NHMSYS0001492003	Gewone krulzoom		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Pisolithus	arhizus	Pisolithus arhizus	NBNSYS0000041897	Verfstuifzwam		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	areolatum	Scleroderma areolatum	NBNSYS0000041645	Kleine aardappelbovist		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	bovista	Scleroderma bovista	NBNSYS0000041891	Kale aardappelbovist		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	cepa	Scleroderma cepa	NHMSYS0001497210	Uiige aardappelbovist		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	citrinum	Scleroderma citrinum	NBNSYS0000041501	Gele aardappelbovist		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Sclerodermataceae	Scleroderma	verrucosum	Scleroderma verrucosum	NHMSYS0001497222	Wortelende aardappelbovist		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Boletinus	cavipes	Boletinus cavipes	NBNSYS0000038458	Holsteelboleet		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	bovinus	Suillus bovinus	NHMSYS0001499269	Koeienboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	collinitus	Suillus collinitus	NBNSYS0000041504	Valse melkboleet		Zeldzaam	NT		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	flavidus	Suillus flavidus	NHMSYS0001499275	Moerasringboleet		Met uitsterven bedreigd	CR		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	granulatus	Suillus granulatus	NHMSYS0001499277	Melkboleet		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	grevillei	Suillus grevillei	NHMSYS0001499278	Gele ringboleet		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	laricinus	Suillus laricinus	BMSSYS0000018187	Grauwe ringboleet		Met uitsterven bedreigd	CR		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	luteus	Suillus luteus	NHMSYS0001499284	Bruine ringboleet		Achteruitgaand	NT		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	placidus	Suillus placidus	BMSSYS0000018188	Ivoorboleet		Met uitsterven bedreigd	CR		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Suillaceae	Suillus	variegatus	Suillus variegatus	NHMSYS0001499287	Fijnschubbige boleet		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Tapinellaceae	Paxillus	atrotomentosus	Paxillus atrotomentosus	NHMSYS0001491998	Zwartvoetkrulzoom		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Boletales	Tapinellaceae	Paxillus	panuoides	Paxillus panuoides	NBNSYS0000021714	Ongesteelde krulzoom		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	amethysteus	Cantharellus amethysteus	NHMSYS0001476823	Ametistcantharel		Met uitsterven bedreigd	CR		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	cibarius	Cantharellus cibarius	NBNSYS0000020712	Hanekam		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	ferruginascens	Cantharellus ferruginascens	NBNSYS0000020715	Roestvlekkencantharel		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	friesii	Cantharellus friesii	NHMSYS0001476837	Oranje cantharel		Met uitsterven bedreigd	CR		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Cantharellus	tubaeformis	Cantharellus tubaeformis	NHMSYS0001476853	Trechtercantharel		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Craterellus	cornucopioides	Craterellus cornucopioides	NBNSYS0000020726	Hoorn-van-overvloed		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Cantharellaceae	Pseudocraterellus	undulatus	Pseudocraterellus undulatus	BMSSYS0000015454	Kleine trompetzwam		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	repandum	Hydnum repandum	NHMSYS0001484358	Gele stekelzwam		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Hydnaceae	Hydnum	rufescens	Hydnum rufescens	NHMSYS0001484362	Rossige stekelzwam		Waarschijnlijk bedreigd			Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	campestre	Geastrum campestre	NBNSYS0000041915	Ruwe aardster		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	corollinum	Geastrum corollinum	NBNSYS0000041927	Tepelaardster		Zeldzaam	NT		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	coronatum	Geastrum coronatum	NHMSYS0001482825	Forse aardster		Waarschijnlijk bedreigd			Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	fimbriatum	Geastrum fimbriatum	NBNSYS0000041523	Gewimperde aardster		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	floriforme	Geastrum floriforme	NBNSYS0000041920	Bloemaardster		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	fornicatum	Geastrum fornicatum	NHMSYS0001482827	Grote vierslippige aardster		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	minimum	Geastrum minimum	NBNSYS0000041924	Kleine aardster		Zeldzaam	NT		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	pectinatum	Geastrum pectinatum	NBNSYS0000041791	Grote aardster		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	quadrifidum	Geastrum quadrifidum	NBNSYS0000041478	Vierslippige aardster		Uitgestorven in Vlaanderen	RE		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	rufescens	Geastrum rufescens	NBNSYS0000041525	Roze aardster		Met uitsterven bedreigd	CR		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	schmidelii	Geastrum schmidelii	NBNSYS0000041524	Heideaardster		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	striatum	Geastrum striatum	NBNSYS0000041479	Baretaardster		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Geastrum	triplex	Geastrum triplex	NBNSYS0000041480	Gekraagde aardster		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Sphaerobolus	stellatus	Sphaerobolus stellatus	NHMSYS0001498517	Kogelwerper		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Geastrales	Geastraceae	Trichaster	melanocephalus	Trichaster melanocephalus		Lederkopaardster		Uitgestorven in Vlaanderen	RE		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Clathrus	archeri	Clathrus archeri	NBNSYS0000041957	Inktviszwam		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Clathrus	ruber	Clathrus ruber	NBNSYS0000041547	Traliestinkzwam		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Mutinus	caninus	Mutinus caninus	NHMSYS0001490002	Kleine stinkzwam		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Mutinus	ravenelii	Mutinus ravenelii	NHMSYS0001490003	Roze stinkzwam		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Phallus	duplicatus	Phallus duplicatus	NHMSYS0001493098	Gesluierde dame		Uitgestorven in Vlaanderen	RE		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Phallus	hadriani	Phallus hadriani	NHMSYS0001493100	Duinstinkzwam		Waarschijnlijk bedreigd			Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Phallales	Phallaceae	Phallus	impudicus	Phallus impudicus	NHMSYS0001493101	Grote stinkzwam		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Faerberia	carbonarium	Faerberia carbonarium		Brandplekribbelzwam		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	conchatus	Lentinus conchatus	NHMSYS0001487067	Trechtertaaiplaat		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	cyathiformis	Lentinus cyathiformis	NBNSYS0000038880	Korrelige taaiplaat		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	lepideus	Lentinus lepideus	NBNSYS0000150139	Schubbige taaiplaat		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Lentinus	tigrinus	Lentinus tigrinus	NHMSYS0001487078	Tijgertaaiplaat		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Neolentinus	adhaerens	Neolentinus adhaerens	NBNSYS0000038230	Harsige taaiplaat		Zeldzaam	NT		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Russulales	Auriscalpiaceae	Auriscalpium	vulgare	Auriscalpium vulgare	NBNSYS0000020826	Oorlepelzwam		Momenteel niet bedreigd	LC		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae	Creolophus	cirrhatus	Creolophus cirrhatus	NBNSYS0000020827	Gelobde pruikzwam		Kwetsbaar	VU		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae	Hericium	coralloides	Hericium coralloides	NBNSYS0000020829	Kammetjesstekelzwam		Met uitsterven bedreigd	CR		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Russulales	Hericiaceae	Hericium	erinaceus	Hericium erinaceus	NHMSYS0001484046	Pruikzwam		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	acerrimus	Lactarius acerrimus	NBNSYS0000038856	Gekroesde melkzwam		Met uitsterven bedreigd	CR		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	acris	Lactarius acris	NHMSYS0001485972	Kleverige fluweelmelkzwam		Uitgestorven in Vlaanderen	RE		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	aquizonatus	Lactarius aquizonatus	NHMSYS0001485974	Gegordelde vleksteelmelkzwam		Bedreigd	EN		Regional	No
Macrofungi	Fungi	Basidiomycota	Agaricomycetes	Russulales	Russulaceae	Lactarius	aspideus	Lactarius aspideus	NHMSYS0001485976	Violetvlekkende moerasmelkzwam		Kwetsbaar	VU		Regional	No
