OBJECTID;Join_Count;TARGET_FID;FID_1;District;Rivier;Zone;Vegtype1;Vegtype2;Vegtype3;Beheer;Sloot;Opmerking;Lengte;Species;Point_X;Point_Y;Data_Owner;Date;Location_A;Lat;Lon
2124;1;2124;251;2;Beneden-Zeeschelde;R;1;7;0;Maaibeheer;0;met Fallopia, volledig Fallopia op breuksteen;229,49815220500;Fallopia japonica;147445,56996200000;207960,23975700000;W&Z;2014;10,00000000000;4,33223129379;51,18163448660
2125;1;2125;252;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia, volledig Fallopia op breuksteen;89,72378011510;Fallopia japonica;147590,00289600000;208615,51713300000;W&Z;2014;10,00000000000;4,33429267797;51,18752506050
2126;1;2126;252;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia, volledig Fallopia op breuksteen;89,72378011510;Fallopia japonica;147587,42535700000;208605,86085200000;W&Z;2014;10,00000000000;4,33425587307;51,18743825450
2127;1;2127;252;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia, volledig Fallopia op breuksteen;89,72378011510;Fallopia japonica;147585,17352100000;208596,11768900000;W&Z;2014;10,00000000000;4,33422372738;51,18735066890
2128;1;2128;252;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia, volledig Fallopia op breuksteen;89,72378011510;Fallopia japonica;147582,92168400000;208586,37452500000;W&Z;2014;10,00000000000;4,33419158182;51,18726308320
2129;1;2129;252;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia, volledig Fallopia op breuksteen;89,72378011510;Fallopia japonica;147580,66984800000;208576,63136200000;W&Z;2014;10,00000000000;4,33415943637;51,18717549760
2130;1;2130;252;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia, volledig Fallopia op breuksteen;89,72378011510;Fallopia japonica;147578,41801100000;208566,88819900000;W&Z;2014;10,00000000000;4,33412729105;51,18708791200
2131;1;2131;252;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia, volledig Fallopia op breuksteen;89,72378011510;Fallopia japonica;147576,16617400000;208557,14503500000;W&Z;2014;10,00000000000;4,33409514584;51,18700032630
2132;1;2132;252;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia, volledig Fallopia op breuksteen;89,72378011510;Fallopia japonica;147573,91433800000;208547,40187200000;W&Z;2014;10,00000000000;4,33406300076;51,18691274060
2133;1;2133;252;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia, volledig Fallopia op breuksteen;89,72378011510;Fallopia japonica;147571,66250100000;208537,65870900000;W&Z;2014;10,00000000000;4,33403085579;51,18682515500
2134;1;2134;252;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia, volledig Fallopia op breuksteen;89,72378011510;Fallopia japonica;147569,47286500000;208528,18467100000;W&Z;2014;10,00000000000;4,33399959885;51,18673998850
2135;1;2135;253;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;ook op breuksteen vol Fallopia;102,36707042200;Fallopia japonica;147831,29985800000;209132,44102300000;W&Z;2014;10,00000000000;4,33774100204;51,19217235220
2136;1;2136;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147825,45853400000;209124,33259600000;W&Z;2014;10,00000000000;4,33765749149;51,19209944860
2137;1;2137;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147819,79490400000;209116,09103700000;W&Z;2014;10,00000000000;4,33757652378;51,19202534890
2138;1;2138;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147814,13127400000;209107,84947900000;W&Z;2014;10,00000000000;4,33749555632;51,19195124920
2139;1;2139;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147808,46764300000;209099,60792000000;W&Z;2014;10,00000000000;4,33741458912;51,19187714930
2140;1;2140;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147803,33267300000;209091,04261900000;W&Z;2014;10,00000000000;4,33734118621;51,19180014150
2141;1;2141;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147798,56598400000;209082,25179000000;W&Z;2014;10,00000000000;4,33727305287;51,19172110770
2142;1;2142;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147793,79929500000;209073,46096200000;W&Z;2014;10,00000000000;4,33720491976;51,19164207390
2143;1;2143;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147789,03260500000;209064,67013300000;W&Z;2014;10,00000000000;4,33713678689;51,19156304000
2144;1;2144;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147784,26591600000;209055,87930400000;W&Z;2014;10,00000000000;4,33706865424;51,19148400620
2145;1;2145;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147779,49922700000;209047,08847500000;W&Z;2014;10,00000000000;4,33700052182;51,19140497220
2146;1;2146;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147774,73253700000;209038,29764600000;W&Z;2014;10,00000000000;4,33693238964;51,19132593830
2147;1;2147;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147770,20383100000;209029,38229400000;W&Z;2014;10,00000000000;4,33686766257;51,19124578590
2148;1;2148;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147765,69925900000;209020,45431400000;W&Z;2014;10,00000000000;4,33680328102;51,19116552000
2149;1;2149;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147761,19468700000;209011,52633300000;W&Z;2014;10,00000000000;4,33673889970;51,19108525410
2150;1;2150;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147756,69011500000;209002,59835300000;W&Z;2014;10,00000000000;4,33667451860;51,19100498820
2151;1;2151;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147752,18554300000;208993,67037300000;W&Z;2014;10,00000000000;4,33661013772;51,19092472220
2152;1;2152;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147747,68097100000;208984,74239200000;W&Z;2014;10,00000000000;4,33654575706;51,19084445620
2153;1;2153;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147743,17639900000;208975,81441200000;W&Z;2014;10,00000000000;4,33648137662;51,19076419010
2154;1;2154;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147738,68776800000;208966,87867900000;W&Z;2014;10,00000000000;4,33641722447;51,19068385440
2155;1;2155;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147734,44595700000;208957,82290500000;W&Z;2014;10,00000000000;4,33635660377;51,19060244060
2156;1;2156;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147730,20414600000;208948,76713200000;W&Z;2014;10,00000000000;4,33629598329;51,19052102680
2157;1;2157;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147725,96233500000;208939,71135800000;W&Z;2014;10,00000000000;4,33623536301;51,19043961290
2158;1;2158;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147721,72052300000;208930,65558400000;W&Z;2014;10,00000000000;4,33617474295;51,19035819900
2159;1;2159;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147717,47871200000;208921,59981000000;W&Z;2014;10,00000000000;4,33611412310;51,19027678510
2160;1;2160;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147713,23690100000;208912,54403700000;W&Z;2014;10,00000000000;4,33605350345;51,19019537110
2161;1;2161;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147708,99509000000;208903,48826300000;W&Z;2014;10,00000000000;4,33599288403;51,19011395710
2162;1;2162;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147704,75108500000;208894,43354600000;W&Z;2014;10,00000000000;4,33593223343;51,19003255250
2163;1;2163;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147700,31412800000;208885,47177100000;W&Z;2014;10,00000000000;4,33586882252;51,18995198260
2164;1;2164;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147695,87717100000;208876,50999600000;W&Z;2014;10,00000000000;4,33580541183;51,18987141270
2165;1;2165;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147691,44021300000;208867,54822100000;W&Z;2014;10,00000000000;4,33574200136;51,18979084270
2166;1;2166;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147686,65443500000;208858,77918100000;W&Z;2014;10,00000000000;4,33567360048;51,18971200370
2167;1;2167;253;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;klein beetje Fallopia;319,83756883100;Fallopia japonica;147681,51369400000;208850,39165800000;W&Z;2014;10,00000000000;4,33560012022;51,18963659260
2168;1;2168;254;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147895,04731200000;209212,53058700000;W&Z;2014;10,00000000000;4,33865243178;51,19289246290
2169;1;2169;254;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;ook op breuksteen vol Fallopia;102,36707042200;Fallopia japonica;147888,88017500000;209204,65871200000;W&Z;2014;10,00000000000;4,33856425654;51,19282168500
2170;1;2170;254;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;ook op breuksteen vol Fallopia;102,36707042200;Fallopia japonica;147882,71303700000;209196,78683700000;W&Z;2014;10,00000000000;4,33847608156;51,19275090710
2171;1;2171;254;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;ook op breuksteen vol Fallopia;102,36707042200;Fallopia japonica;147876,54589900000;209188,91496200000;W&Z;2014;10,00000000000;4,33838790686;51,19268012910
2172;1;2172;254;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;ook op breuksteen vol Fallopia;102,36707042200;Fallopia japonica;147870,37876200000;209181,04308700000;W&Z;2014;10,00000000000;4,33829973242;51,19260935110
2173;1;2173;254;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;ook op breuksteen vol Fallopia;102,36707042200;Fallopia japonica;147864,21162400000;209173,17121300000;W&Z;2014;10,00000000000;4,33821155825;51,19253857290
2174;1;2174;254;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;ook op breuksteen vol Fallopia;102,36707042200;Fallopia japonica;147858,04448700000;209165,29933800000;W&Z;2014;10,00000000000;4,33812338435;51,19246779470
2175;1;2175;254;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;ook op breuksteen vol Fallopia;102,36707042200;Fallopia japonica;147851,75055400000;209157,52879500000;W&Z;2014;10,00000000000;4,33803339639;51,19239792680
2176;1;2176;254;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;ook op breuksteen vol Fallopia;102,36707042200;Fallopia japonica;147845,43218900000;209149,77777800000;W&Z;2014;10,00000000000;4,33794305911;51,19232823430
2177;1;2177;254;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;ook op breuksteen vol Fallopia;102,36707042200;Fallopia japonica;147839,11382400000;209142,02676100000;W&Z;2014;10,00000000000;4,33785272209;51,19225854170
2178;1;2178;254;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;ook op breuksteen vol Fallopia;102,36707042200;Fallopia japonica;147832,79546000000;209134,27574300000;W&Z;2014;10,00000000000;4,33776238534;51,19218884900
2179;1;2179;254;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;ook op breuksteen vol Fallopia;102,36707042200;Fallopia japonica;147831,29985800000;209132,44102300000;W&Z;2014;10,00000000000;4,33774100204;51,19217235220
2180;1;2180;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147966,08190700000;209297,64453000000;W&Z;2014;10,00000000000;4,33966810474;51,19365775250
2181;1;2181;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147959,51178300000;209290,10573300000;W&Z;2014;10,00000000000;4,33957416003;51,19358996790
2182;1;2182;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147953,07592200000;209282,45268100000;W&Z;2014;10,00000000000;4,33948213684;51,19352115670
2183;1;2183;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147946,68542500000;209274,76102700000;W&Z;2014;10,00000000000;4,33939076305;51,19345199860
2184;1;2184;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147940,29492900000;209267,06937200000;W&Z;2014;10,00000000000;4,33929938954;51,19338284050
2185;1;2185;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147933,90443200000;209259,37771700000;W&Z;2014;10,00000000000;4,33920801629;51,19331368230
2186;1;2186;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147927,51393500000;209251,68606300000;W&Z;2014;10,00000000000;4,33911664332;51,19324452400
2187;1;2187;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147921,12343800000;209243,99440800000;W&Z;2014;10,00000000000;4,33902527061;51,19317536560
2188;1;2188;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147914,73294200000;209236,30275300000;W&Z;2014;10,00000000000;4,33893389818;51,19310620720
2189;1;2189;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147908,34244500000;209228,61109900000;W&Z;2014;10,00000000000;4,33884252602;51,19303704870
2190;1;2190;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147901,95194800000;209220,91944400000;W&Z;2014;10,00000000000;4,33875115413;51,19296789010
2191;1;2191;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147895,58110500000;209213,21193200000;W&Z;2014;10,00000000000;4,33866006374;51,19289858900
2192;1;2192;255;2;Beneden-Zeeschelde;R;2;7;0;Maaibeheer;0;met Fallopia;110,86554353500;Fallopia japonica;147895,04731200000;209212,53058700000;W&Z;2014;10,00000000000;4,33865243178;51,19289246290
2193;1;2193;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147291,03300000000;203331,62091800000;W&Z;2014;10,00000000000;4,33005458137;51,14002898940
2194;1;2194;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147293,49046700000;203341,31425900000;W&Z;2014;10,00000000000;4,33008962519;51,14011613080
2195;1;2195;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147295,88922900000;203351,02130600000;W&Z;2014;10,00000000000;4,33012383023;51,14020339510
2196;1;2196;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147297,97803500000;203360,80071700000;W&Z;2014;10,00000000000;4,33015360604;51,14029130850
2197;1;2197;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147300,06684100000;203370,58012900000;W&Z;2014;10,00000000000;4,33018338197;51,14037922180
2198;1;2198;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147302,15564800000;203380,35954000000;W&Z;2014;10,00000000000;4,33021315801;51,14046713520
2199;1;2199;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147304,24445400000;203390,13895100000;W&Z;2014;10,00000000000;4,33024293417;51,14055504850
2200;1;2200;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147306,33326000000;203399,91836300000;W&Z;2014;10,00000000000;4,33027271043;51,14064296180
2201;1;2201;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147308,42206700000;203409,69777400000;W&Z;2014;10,00000000000;4,33030248681;51,14073087510
2202;1;2202;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147310,44747900000;203419,49029500000;W&Z;2014;10,00000000000;4,33033135738;51,14081890600
2203;1;2203;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147312,40864000000;203429,29610200000;W&Z;2014;10,00000000000;4,33035930990;51,14090705600
2204;1;2204;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147314,36980100000;203439,10190800000;W&Z;2014;10,00000000000;4,33038726253;51,14099520590
2205;1;2205;256;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;117,47441174200;Fallopia japonica;147315,83565400000;203446,43117200000;W&Z;2014;10,00000000000;4,33040815554;51,14106109280
2206;1;2206;257;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;54,27362480010;Fallopia japonica;146937,05950100000;202246,07313600000;W&Z;2014;10,00000000000;4,32500569765;51,13026962700
2207;1;2207;257;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;54,27362480010;Fallopia japonica;146940,58088900000;202255,43261400000;W&Z;2014;10,00000000000;4,32505592615;51,13035377470
2208;1;2208;257;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;54,27362480010;Fallopia japonica;146944,10227700000;202264,79209200000;W&Z;2014;10,00000000000;4,32510615484;51,13043792230
2209;1;2209;257;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;54,27362480010;Fallopia japonica;146947,62366400000;202274,15157000000;W&Z;2014;10,00000000000;4,32515638370;51,13052206990
2210;1;2210;257;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;54,27362480010;Fallopia japonica;146951,14505200000;202283,51104800000;W&Z;2014;10,00000000000;4,32520661275;51,13060621750
2211;1;2211;257;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;54,27362480010;Fallopia japonica;146954,66644000000;202292,87052600000;W&Z;2014;10,00000000000;4,32525684198;51,13069036510
2212;1;2212;257;2;Beneden-Zeeschelde;R;7;0;0;Maaibeheer;0;;54,27362480010;Fallopia japonica;146956,17134900000;202296,87041600000;W&Z;2014;10,00000000000;4,32527830812;51,13072632660
2213;1;2213;258;2;Rupel;R;7;0;0;Maaibeheer;0;;15,91419425280;Fallopia japonica;146131,94536900000;200690,23577500000;W&Z;2014;10,00000000000;4,31352036746;51,11627993120
2214;1;2214;258;2;Rupel;R;7;0;0;Maaibeheer;0;;15,91419425280;Fallopia japonica;146134,38305800000;200680,53744200000;W&Z;2014;10,00000000000;4,31355528129;51,11619277130
2215;1;2215;258;2;Rupel;R;7;0;0;Maaibeheer;0;;15,91419425280;Fallopia japonica;146135,82475500000;200674,80165900000;W&Z;2014;10,00000000000;4,31357592995;51,11614122320
2216;1;2216;259;2;Rupel;R;7;0;0;Maaibeheer;0;;20,14373526950;Fallopia japonica;146045,75945900000;200133,88975000000;W&Z;2014;10,00000000000;4,31229542933;51,11127850270
2217;1;2217;259;2;Rupel;R;7;0;0;Maaibeheer;0;;20,14373526950;Fallopia japonica;146038,81576700000;200126,69356100000;W&Z;2014;10,00000000000;4,31219635184;51,11121377140
2218;1;2218;259;2;Rupel;R;7;0;0;Maaibeheer;0;;20,14373526950;Fallopia japonica;146031,87207500000;200119,49737100000;W&Z;2014;10,00000000000;4,31209727462;51,11114904010
2219;1;2219;259;2;Rupel;R;7;0;0;Maaibeheer;0;;20,14373526950;Fallopia japonica;146031,77227000000;200119,39393700000;W&Z;2014;10,00000000000;4,31209585053;51,11114810970
2220;1;2220;260;2;Rupel;R;7;0;0;Maaibeheer;0;;75,94288499990;Fallopia japonica;145956,53562500000;199578,93554200000;W&Z;2014;10,00000000000;4,31102736216;51,10628954250
2221;1;2221;260;2;Rupel;R;7;0;0;Maaibeheer;0;;75,94288499990;Fallopia japonica;145964,12819100000;199572,42762800000;W&Z;2014;10,00000000000;4,31113584084;51,10623109610
2222;1;2222;260;2;Rupel;R;7;0;0;Maaibeheer;0;;75,94288499990;Fallopia japonica;145972,07747000000;199566,36254000000;W&Z;2014;10,00000000000;4,31124940767;51,10617663260
2223;1;2223;260;2;Rupel;R;7;0;0;Maaibeheer;0;;75,94288499990;Fallopia japonica;145980,05286400000;199560,32987100000;W&Z;2014;10,00000000000;4,31136334674;51,10612246040
2224;1;2224;260;2;Rupel;R;7;0;0;Maaibeheer;0;;75,94288499990;Fallopia japonica;145988,29137400000;199554,74166700000;W&Z;2014;10,00000000000;4,31148103758;51,10607228520
2225;1;2225;260;2;Rupel;R;7;0;0;Maaibeheer;0;;75,94288499990;Fallopia japonica;145997,42898000000;199550,67942100000;W&Z;2014;10,00000000000;4,31161154918;51,10603583240
2226;1;2226;260;2;Rupel;R;7;0;0;Maaibeheer;0;;75,94288499990;Fallopia japonica;146006,59679200000;199546,68552300000;W&Z;2014;10,00000000000;4,31174249112;51,10599999410
2227;1;2227;260;2;Rupel;R;7;0;0;Maaibeheer;0;;75,94288499990;Fallopia japonica;146015,76460400000;199542,69162400000;W&Z;2014;10,00000000000;4,31187343286;51,10596415560
