type,datasetName,language,license,rightsHolder,eventID,countryCode,stateProvince,district_cd,county,municipality,locality,sampling_site_cd,continent,verbatimLongitude,verbatimLatitude,verbatimSRS,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,geodeticDatum,verbatimElevation,eventDate,samplingProtocol,recordedBy,ID_doubtful?,sampling_date_b,verbatimEventDate,sampling_date_e,identificationRemarks
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:025:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2011-01-14,sweep net,Rui Andrade,false,2011-01-14,2011-01-14 / 2011-01-14,2011-01-14,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:026:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | -,-,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2011-04-07,sweep net,Rui Andrade,false,2011-04-07,2011-04-07 / 2011-04-07,2011-04-07,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:027:RA,PT,Trás-os-Montes e Alto Douro,PT-04,Bragança,Mirandela,Romeu | - | -,-,Europe,"7° 04'16.1""W","41° 31'41.0""N",WGS84,41.51694,-7.06836,30,WGS84,380,2011-04-26,sweep net,Rui Andrade,false,2011-04-26,2011-04-26 / 2011-04-26,2011-04-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:028:RA,PT,Baixo Alentejo,PT-02,Beja,Ourique,Panóias | - | -,-,Europe,"8° 19'34.0""W","37° 47'17.8""N",WGS84,37.78550,-8.31778,30,WGS84,115,2011-04-16,sweep net,Rui Andrade,false,2011-04-16,2011-04-16 / 2011-04-16,2011-04-16,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:029:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Salreu | Ria de Aveiro | -,-,Europe,"8° 34'39.5""W","40° 43'57.6""N ",WGS84,40.71878,-8.56931,30,WGS84,4,2011-03-21,sweep net,Rui Andrade,false,2011-03-21,2011-03-21 / 2011-03-21,2011-03-21,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:030:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas | Ria de Aveiro | -,-,Europe,"8° 33'55.4""W","40° 43'26.2""N",WGS84,40.71839,-8.55150,30,WGS84,"2,5",2011-05-09,sweep net,Rui Andrade,false,2011-05-09,2011-05-09 / 2011-05-09,2011-05-09,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:032:RA,PT,Minho,PT-03,Braga,Esposende,Apúlia | Parque Natural do Litoral Norte | -,-,Europe,"8° 46'27.2""W","41° 28'16.4""N",WGS84,41.46844,-8.76867,30,WGS84,2,2011-09-07,sweep net,Rui Andrade,false,2011-09-07,2011-09-07 / 2011-09-07,2011-09-07,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:033:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2011-10-13,sweep net,Rui Andrade,false,2011-10-13,2011-10-13 / 2011-10-13,2011-10-13,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:034:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2011-10-03,sweep net,Rui Andrade,false,2011-10-03,2011-10-03 / 2011-10-03,2011-10-03,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:035:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2011-08-03,sweep net,Rui Andrade,false,2011-08-03,2011-08-03 / 2011-08-03,2011-08-03,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:036:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas | Ria de Aveiro | -,-,Europe,"8° 33'55.4""W","40° 43'26.2""N",WGS84,40.71839,-8.55150,30,WGS84,"2,5",2011-09-13,sweep net,Rui Andrade,false,2011-09-13,2011-09-13 / 2011-09-13,2011-09-13,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:037:RA,PT,Minho,PT-03,Braga,Esposende,Apúlia | Parque Natural do Litoral Norte | -,-,Europe,"8° 46'27.2""W","41° 28'16.4""N",WGS84,41.46844,-8.76867,30,WGS84,2,2011-07-10,sweep net,Rui Andrade,false,2011-07-10,2011-07-10 / 2011-07-10,2011-07-10,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:038:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2011-08-26,sweep net,Rui Andrade,false,2011-08-26,2011-08-26 / 2011-08-26,2011-08-26,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:039:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | -,-,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-17,collection by hand,Rui Andrade,false,2011-06-17,2011-06-17 / 2011-06-17,2011-06-17,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:040:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2011-07-14,sweep net,Rui Andrade,false,2011-07-14,2011-07-14 / 2011-07-14,2011-07-14,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:042:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo | Reserva Natural Local do Estuário do Douro (Cabedelo) | linha 1,linha 1,Europe,"8° 39'53.4""W","41° 08'13.3""N",WGS84,41.13425,-8.65094,30,WGS84,"7,5",2011-06-01,pan trap (without a colour indicated),Rui Andrade,false,2011-06-01,2011-06-01 / 2011-06-01,2011-06-01,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:043:RA,PT,Beira Litoral,PT-06,Coimbra,Lousã,Lousã | - | -,-,Europe,"8° 12'41.9""W","40° 04'28.6""N",WGS84,40.06906,-8.20053,30,WGS84,700,2011-07-18,sweep net,Rui Andrade,false,2011-07-18,2011-07-18 / 2011-07-18,2011-07-18,"like molliculus, but mm with T1 and hypopygium yellow, and ff with apical T green"
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:044:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2011-07-29,sweep net,Rui Andrade,false,2011-07-29,2011-07-29 / 2011-07-29,2011-07-29,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:045:RA,PT,Douro Litoral,PT-13,Porto,Porto,Massarelos | - | -,-,Europe,"8° 37'35.9""W","41° 08'58.9""N",WGS84,41.13581,-8.61831,30,WGS84,70,2011-09-02,collection by hand,Rui Andrade,false,2011-09-02,2011-09-02 / 2011-09-02,2011-09-02,"checked: very similar to S. heteropygus male of PT, with 6 dc, with first dc distinctly smaller"
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:046:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Gulpilhares | - | -,-,Europe,"8° 39'22.9""W","41° 04'26.9""N",WGS84,41.06858,-8.65081,30,WGS84,4,2011-07-03,sweep net,Rui Andrade,false,2011-07-03,2011-07-03 / 2011-07-03,2011-07-03,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:047:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Chasco,Chasco,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-19,sweep net,Rui Andrade,false,2011-06-19,2011-06-19 / 2011-06-19,2011-06-19,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:048:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2011-09-25,sweep net,Rui Andrade,false,2011-09-25,2011-09-25 / 2011-09-25,2011-09-25,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:049:RA,PT,Minho,PT-03,Braga,Esposende,Apúlia | Parque Natural do Litoral Norte | -,-,Europe,"8° 46'27.2""W","41° 28'16.4""N",WGS84,41.46844,-8.76867,30,WGS84,2,2011-07-22,collection by hand,Rui Andrade,false,2011-07-22,2011-07-22 / 2011-07-22,2011-07-22,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:050:RA,PT,Minho,PT-16,Viana do Castelo,Viana do Castelo,Vila Nova de Anha | - | -,-,Europe,"8° 49'26.7""W","41° 40'13.4""N",WGS84,41.66761,-8.81853,30,WGS84,10,2011-09-05,sweep net,Rui Andrade,false,2011-09-05,2011-09-05 / 2011-09-05,2011-09-05,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:051:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Chasco,Chasco,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-30,sweep net,Rui Andrade,false,2011-06-30,2011-06-30 / 2011-06-30,2011-06-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:052:RA,PT,Beira Litoral,PT-06,Coimbra,Lousã,Lousã | - | -,-,Europe,"8° 12'41.9""W","40° 04'28.6""N",WGS84,40.06906,-8.20053,30,WGS84,700,2011-07-19,sweep net,Rui Andrade,false,2011-07-19,2011-07-19 / 2011-07-19,2011-07-19,"var. hispanicus, fII with 4 ventral bristles"
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:053:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo | Reserva Natural Local do Estuário do Douro (Cabedelo) | -,-,Europe,"8° 39'53.4""W","41° 08'13.3""N",WGS84,41.13425,-8.65094,30,WGS84,"7,5",2011-07-12,sweep net,Rui Andrade,false,2011-07-12,2011-07-12 / 2011-07-12,2011-07-12,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:055:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2011-09-30,sweep net,Rui Andrade,false,2011-09-30,2011-09-30 / 2011-09-30,2011-09-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:056:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2011-10-09,sweep net,Rui Andrade,false,2011-10-09,2011-10-09 / 2011-10-09,2011-10-09,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:057:RA,PT,Beira Litoral,PT-06,Coimbra,Lousã,Lousã (Cerdeira) | - | -,-,Europe,"8° 11'42.4""W","40° 05'37.6""N",WGS84,40.08544,-8.18400,30,WGS84,700,2011-07-19,sweep net,Rui Andrade,false,2011-07-19,2011-07-19 / 2011-07-19,2011-07-19,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:058:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | -,-,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2011-06-22,sweep net,Rui Andrade,false,2011-06-22,2011-06-22 / 2011-06-22,2011-06-22,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:060:RA,PT,Minho,PT-16,Viana do Castelo,Viana do Castelo,Carreço | - | -,-,Europe,"8° 52'38.0""W","41° 45'52.5""N",WGS84,41.75069,-8.86889,30,WGS84,3,2011-09-06,sweep net,Rui Andrade,false,2011-09-06,2011-09-06 / 2011-09-06,2011-09-06,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:061:RA,PT,Baixo Alentejo,PT-02,Beja,Mértola,Santana de Cambas | - | -,-,Europe,"7° 32'12.5""W","37° 34'04.0""N",WGS84,37.56778,-7.53403,30,WGS84,79,2011-09-24,collection by hand,Pedro Andrade,false,2011-09-24,2011-09-24 / 2011-09-24,2011-09-24,"1 with 2x 3 dc, 1 with 3 dc and 4 dc, 1 with 2x 4 dc"
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:062:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo | Reserva Natural Local do Estuário do Douro (Cabedelo) | -,-,Europe,"8° 39'53.4""W","41° 08'13.3""N",WGS84,41.13425,-8.65094,30,WGS84,"7,5",2011-06-28,sweep net,Rui Andrade,false,2011-06-28,2011-06-28 / 2011-06-28,2011-06-28,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:063:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | -,-,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-30,sweep net,Rui Andrade,false,2011-06-30,2011-06-30 / 2011-06-30,2011-06-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:064:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Urtigas,Urtigas,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-19,yellow pan trap,Rui Andrade,false,2011-06-19,2011-06-19 / 2011-06-19,2011-06-19,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:066:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Aves aq.,Aves aq.,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-19,sweep net,Rui Andrade,false,2011-06-19,2011-06-19 / 2011-06-19,2011-06-19,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:067:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | Jardim natural,Jardim natural,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2011-06-22,yellow pan trap,Rui Andrade,false,2011-06-22,2011-06-22 / 2011-06-22,2011-06-22,var. varians
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:068:RA,PT,Douro Litoral,PT-13,Porto,Vila do Conde,Mindelo | Paisagem Protegida Regional do Litoral de Vila do Conde e Reserva Ornitológica de Mindelo | -,-,Europe,"8° 43'59.7""W","41° 19'27.0""N",WGS84,41.31861,-8.71936,30,WGS84,15,2011-10-18,sweep net,Rui Andrade,false,2011-10-18,2011-10-18 / 2011-10-18,2011-10-18,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:069:RA,PT,Beira Litoral,PT-01,Aveiro,Estarreja,Canelas | Ria de Aveiro | -,-,Europe,"8° 33'55.4""W","40° 43'26.2""N",WGS84,40.71839,-8.55150,30,WGS84,"2,5",2011-10-20,sweep net,Rui Andrade,false,2011-10-20,2011-10-20 / 2011-10-20,2011-10-20,2f with 1 pair of postocellar bristles
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:070:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | Jardim natural,Jardim natural,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2011-05-30,sweep net,Rui Andrade,false,2011-05-30,2011-05-30 / 2011-05-30,2011-05-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:071:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Oliveira do Douro | Parque Municipal da Lavandeira | Relvado,Relvado,Europe,"8° 35'40.9""W","41° 07'18.4""N ",WGS84,41.11900,-8.58358,30,WGS84,100,2011-05-30,yellow pan trap,Rui Andrade,false,2011-05-30,2011-05-30 / 2011-05-30,2011-05-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:074:RA,PT,Douro Litoral,PT-13,Porto,Valongo,Valongo | Serras de Valongo | -,-,Europe,"8° 29'05.6""W","41° 09'33.4""N",WGS84,41.15094,-8.48489,30,WGS84,75,2011-07-09,sweep net,Rui Andrade,false,2011-07-09,2011-07-09 / 2011-07-09,2011-07-09,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:075:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | -,-,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-19,sweep net,Rui Andrade,false,2011-06-19,2011-06-19 / 2011-06-19,2011-06-19,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:076:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Eufórbias,Eufórbias,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-19,sweep net,Rui Andrade,false,2011-06-19,2011-06-19 / 2011-06-19,2011-06-19,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:079:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Chasco,Chasco,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-30,yellow pan trap,Rui Andrade,false,2011-06-30,2011-06-30 / 2011-06-30,2011-06-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:081:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Aves aq.,Aves aq.,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-05-22,yellow pan trap,Rui Andrade,false,2011-05-22,2011-05-22 / 2011-05-22,2011-05-22,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:082:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Aves aq.,Aves aq.,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-19,sweep net,Rui Andrade,false,2011-06-19,2011-06-19 / 2011-06-19,2011-06-19,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:084:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Urtigas,Urtigas,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-30,yellow pan trap,Rui Andrade,false,2011-06-30,2011-06-30 / 2011-06-30,2011-06-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:085:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Aves aq.,Aves aq.,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-05-22,sweep net,Rui Andrade,false,2011-05-22,2011-05-22 / 2011-05-22,2011-05-22,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:086:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Chasco,Chasco,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-30,sweep net,Rui Andrade,false,2011-06-30,2011-06-30 / 2011-06-30,2011-06-30,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:087:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Chasco,Chasco,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-05-22,yellow pan trap,Rui Andrade,false,2011-05-22,2011-05-22 / 2011-05-22,2011-05-22,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:088:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Aves aq.,Aves aq.,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-06-19,yellow pan trap,Rui Andrade,false,2011-06-19,2011-06-19 / 2011-06-19,2011-06-19,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:092:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Avintes | Parque Biológico de Gaia (PBG) | Eufórbias,Eufórbias,Europe,"8° 33'35.0""W","41° 05'57.9""N",WGS84,41.08553,-8.55139,30,WGS84,60,2011-05-22,sweep net,Rui Andrade,false,2011-05-22,2011-05-22 / 2011-05-22,2011-05-22,
event,Dolichopodidae of Portugal - dataset 2018,en,https://creativecommons.org/licenses/by/2.0/,Marc Pollet | Rui Andrade,PT:2011:093:RA,PT,Douro Litoral,PT-13,Porto,Vila Nova de Gaia,Canidelo | Reserva Natural Local do Estuário do Douro (Cabedelo) | local 1,local 1,Europe,"8° 39'53.4""W","41° 08'13.3""N",WGS84,41.13425,-8.65094,30,WGS84,"7,5",2011-07-12,sweep net,Rui Andrade,false,2011-07-12,2011-07-12 / 2011-07-12,2011-07-12,
