occurrenceID,type,basisOfRecord,eventID,samplingProtocol,collectedBy,scientificName,individualCount,sex,identifiedBy,dateIdentified,collectionCode,preparations
PT:DOL:96872,event,preservedSpecimen,PT:2014:224:AG,sweep net,Ana Rita Gonçalves,"Hercostomus pilifer (Loew, 1859)",4,2 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96884,event,preservedSpecimen,PT:2014:249:RA,sweep net,Rui Andrade,"Hercostomus pilifer (Loew, 1859)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96837,event,preservedSpecimen,PT:2014:291:AG,sweep net,Ana Rita Gonçalves,"Hercostomus pilifer (Loew, 1859)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98122,event,preservedSpecimen,PT:2016:408:AG,sweep net,Ana Rita Gonçalves,"Hercostomus pilifer (Loew, 1859)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96369,event,preservedSpecimen,PT:2009:177:RA,yellow pan trap,Rui Andrade,"Hercostomus plagiatus (Loew, 1857)",3,2 male | 1 female,Marc Pollet,2012-01-10,MAPC,Wet | 75% alcohol
PT:DOL:96076,event,preservedSpecimen,PT:2011:063:RA,sweep net,Rui Andrade,"Hercostomus plagiatus (Loew, 1857)",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96357,event,preservedSpecimen,PT:2009:169:RA,yellow pan trap,Rui Andrade,"Hercostomus plagiatus (Loew, 1857)",1,1 male | 0 female,Marc Pollet,2012-01-10,MAPC,Wet | 75% alcohol
PT:DOL:95986,event,preservedSpecimen,PT:2011:044:RA,sweep net,Rui Andrade,"Hercostomus plagiatus (Loew, 1857)",2,1 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:97541,event,preservedSpecimen,PT:2013:038:AG,collection by hand,Ana Rita Gonçalves,"Hercostomus plagiatus (Loew, 1857)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97540,event,preservedSpecimen,PT:2013:318:AG,sweep net,Ana Rita Gonçalves,"Hercostomus plagiatus (Loew, 1857)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95897,event,preservedSpecimen,PT:2010:034:RA,yellow pan trap,Pedro Andrade,"Hercostomus verbekei Pollet, 1993",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95895,event,preservedSpecimen,PT:2010:029:RA,yellow pan trap,Pedro Andrade,"Hercostomus verbekei Pollet, 1993",3,1 male | 2 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:95894,event,preservedSpecimen,PT:2009:019:RA,yellow pan trap,Rui Andrade,"Hercostomus verbekei Pollet, 1993",1,1 male | 0 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:97325,event,preservedSpecimen,PT:2012:124:RA,sweep net,Rui Andrade,"Hercostomus verbekei Pollet, 1993",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95713,event,preservedSpecimen,PT:2011:004:JA,sweep net,Jorge Mota Almeida,"Hydrophorus balticus (Meigen, 1824)",1,1 male | 0 female,Marc Pollet,2011-10-08,MAPC,Wet | 75% alcohol
PT:DOL:95722,event,preservedSpecimen,PT:2011:008:JA,sweep net,Jorge Mota Almeida,"Hydrophorus balticus (Meigen, 1824)",1,0 male | 1 female,Marc Pollet,2011-10-08,MAPC,Wet | 75% alcohol
PT:DOL:98004,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Hydrophorus balticus (Meigen, 1824)",5,2 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97982,event,preservedSpecimen,PT:2014:018:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Hydrophorus balticus (Meigen, 1824)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97948,event,preservedSpecimen,PT:2014:035:MP,sweep net,Marc Pollet,"Hydrophorus balticus (Meigen, 1824)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97866,event,preservedSpecimen,PT:2014:014:ADB,sweep net,Anja De Braekeleer,"Hydrophorus balticus (Meigen, 1824)",3,3 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97939,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Hydrophorus balticus (Meigen, 1824)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97995,event,preservedSpecimen,PT:2014:016:MP&ADB,sweep net,Marc Pollet & Anja De Braekeleer,"Hydrophorus balticus (Meigen, 1824)",4,2 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97986,event,preservedSpecimen,PT:2014:017:MP,sweep net,Marc Pollet,"Hydrophorus balticus (Meigen, 1824)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97892,event,preservedSpecimen,PT:2014:045:MP,sweep net,Marc Pollet,"Hydrophorus oceanus (Macquart, 1838)",5,3 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97638,event,preservedSpecimen,PT:2012:101:RA,sweep net,Rui Andrade,"Hydrophorus oceanus (Macquart, 1838)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98081,event,preservedSpecimen,PT:2016:396:RA,sweep net,Rui Andrade,"Hydrophorus oceanus (Macquart, 1838)",3,2 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97140,event,preservedSpecimen,PT:2014:290:AG,sweep net,Ana Rita Gonçalves,"Hydrophorus oceanus (Macquart, 1838)",3,2 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95706,event,preservedSpecimen,PT:2011:003:JA,sweep net,Jorge Mota Almeida,"Hydrophorus praecox (Lehmann, 1822)",2,1 male | 1 female,Marc Pollet,2011-10-08,MAPC,Wet | 75% alcohol
PT:DOL:96701,event,preservedSpecimen,PT:2013:020:RA,sweep net,Rui Andrade,"Hydrophorus praecox (Lehmann, 1822)",9,3 male | 6 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97492,event,preservedSpecimen,PT:2013:118:RA,sweep net,Rui Andrade,"Hydrophorus praecox (Lehmann, 1822)",4,3 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96730,event,preservedSpecimen,PT:2014:265:AG,light trap,Ana Rita Gonçalves,"Hydrophorus praecox (Lehmann, 1822)",4,2 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97850,event,preservedSpecimen,PT:2014:004:MP,sweep net,Marc Pollet,"Liancalus virens (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97919,event,preservedSpecimen,PT:2014:002:MP,sweep net,Marc Pollet,"Liancalus virens (Scopoli, 1763)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97805,event,preservedSpecimen,PT:2014:001:MP,sweep net,Marc Pollet,"Liancalus virens (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97792,event,preservedSpecimen,PT:2014:013:MP,sweep net,Marc Pollet,"Liancalus virens (Scopoli, 1763)",4,3 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97846,event,preservedSpecimen,PT:2014:008:ADB,sweep net,Anja De Braekeleer,"Liancalus virens (Scopoli, 1763)",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95673,event,HumanObservation,PT:2011:004:VJ,observation only,Valter Jacinto,"Liancalus virens (Scopoli, 1763)",0,0 male | 0 female,Paul Beuk,2011-04-03,,
PT:DOL:97818,event,preservedSpecimen,PT:2014:039:MP,sweep net,Marc Pollet,"Liancalus virens (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97794,event,preservedSpecimen,PT:2014:015:ADB,sweep net,Anja De Braekeleer,"Liancalus virens (Scopoli, 1763)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97690,event,preservedSpecimen,PT:2013:005:RA,sweep net,Rui Andrade,"Liancalus virens (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97106,event,preservedSpecimen,PT:2013:110:AG,collection by hand,Ana Rita Gonçalves,"Liancalus virens (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97123,event,preservedSpecimen,PT:2013:119:AG,collection by hand,Ana Rita Gonçalves,"Liancalus virens (Scopoli, 1763)",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97578,event,preservedSpecimen,PT:2013:123:AG,sweep net,Ana Rita Gonçalves,"Liancalus virens (Scopoli, 1763)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98025,event,preservedSpecimen,PT:2016:388:RA,sweep net,Rui Andrade,"Liancalus virens (Scopoli, 1763)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98058,event,preservedSpecimen,PT:2016:395:RA,sweep net,Rui Andrade,"Liancalus virens (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97176,event,preservedSpecimen,PT:2013:208:AG,sweep net,Ana Rita Gonçalves,"Liancalus virens (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97015,event,preservedSpecimen,PT:2014:229:AG,sweep net,Ana Rita Gonçalves,"Liancalus virens (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97220,event,preservedSpecimen,PT:2014:240:AG,sweep net,Ana Rita Gonçalves,"Liancalus virens (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96914,event,preservedSpecimen,PT:2016:346:RA,sweep net,Rui Andrade,"Liancalus virens (Scopoli, 1763)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97727,event,preservedSpecimen,PT:2016:371:RA,sweep net,Rui Andrade,"Liancalus virens (Scopoli, 1763)",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97741,event,preservedSpecimen,PT:2016:368:RA,sweep net,Rui Andrade,"Liancalus virens (Scopoli, 1763)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97891,event,preservedSpecimen,PT:2014:045:MP,sweep net,Marc Pollet,"Machaerium maritimae Haliday, 1832",8,5 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97331,event,preservedSpecimen,PT:2012:012:RA,sweep net,Rui Andrade,"Machaerium maritimae Haliday, 1832",10,4 male | 6 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97633,event,preservedSpecimen,PT:2012:101:RA,sweep net,Rui Andrade,"Machaerium maritimae Haliday, 1832",5,2 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98082,event,preservedSpecimen,PT:2016:396:RA,sweep net,Rui Andrade,"Machaerium maritimae Haliday, 1832",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97137,event,preservedSpecimen,PT:2014:253:AG,sweep net,Ana Rita Gonçalves,"Machaerium maritimae Haliday, 1832",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97786,event,preservedSpecimen,PT:2016:374:RA,sweep net,Rui Andrade,"Machaerium maritimae Haliday, 1832",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95933,event,preservedSpecimen,PT:2011:033:RA,sweep net,Rui Andrade,"Medetera abstrusa Thuneberg, 1955",2,2 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95793,event,preservedSpecimen,PT:2011:017:RA,sweep net,Rui Andrade,"Medetera ambigua (Zetterstedt, 1843)",3,3 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:97842,event,preservedSpecimen,PT:2014:023:MP,sweep net,Marc Pollet,"Medetera ambigua (Zetterstedt, 1843)",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95718,event,preservedSpecimen,PT:2011:006:JA,sweep net,Jorge Mota Almeida,"Medetera ambigua (Zetterstedt, 1843)",5,3 male | 2 female,Marc Pollet,2011-10-08,MAPC,Wet | 75% alcohol
PT:DOL:96264,event,preservedSpecimen,PT:2011:125:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",3,2 male | 1 female,Marc Pollet,2011-12-14,MAPC,Wet | 75% alcohol
PT:DOL:96042,event,preservedSpecimen,PT:2011:056:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",4,4 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96493,event,preservedSpecimen,PT:2011:241:RA,collection by hand,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,1 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:96007,event,preservedSpecimen,PT:2011:048:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",2,0 male | 2 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95930,event,preservedSpecimen,PT:2011:033:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,1 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95725,event,preservedSpecimen,PT:2011:009:JA,sweep net,Jorge Mota Almeida,"Medetera dendrobaena Kowarz, 1877",1,1 male | 0 female,Marc Pollet,2011-10-08,MAPC,Wet | 75% alcohol
PT:DOL:95669,event,preservedSpecimen,PT:2010:021:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,1 male | 0 female,Marc Pollet,2011-04-26,MAPC,Wet | 75% alcohol
PT:DOL:95960,event,preservedSpecimen,PT:2011:038:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96473,event,preservedSpecimen,PT:2011:237:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",2,2 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:96478,event,preservedSpecimen,PT:2011:238:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",2,2 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:95879,event,preservedSpecimen,PT:2009:011:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",2,1 male | 1 female,Marc Pollet,2011-10-07,MAPC,Wet | 75% alcohol
PT:DOL:96044,event,preservedSpecimen,PT:2010:026:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",2,1 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:97619,event,preservedSpecimen,PT:2013:002:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96526,event,preservedSpecimen,PT:2013:006:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",5,2 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97625,event,preservedSpecimen,PT:2013:010:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96705,event,preservedSpecimen,PT:2013:042:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97682,event,preservedSpecimen,PT:2012:047:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97679,event,preservedSpecimen,PT:2012:051:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96712,event,preservedSpecimen,PT:2013:052:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",3,2 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96634,event,preservedSpecimen,PT:2013:054:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97433,event,preservedSpecimen,PT:2013:086:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97530,event,preservedSpecimen,PT:2013:100:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97655,event,preservedSpecimen,PT:2013:107:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97500,event,preservedSpecimen,PT:2013:118:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97699,event,preservedSpecimen,PT:2013:137:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97399,event,preservedSpecimen,PT:2013:139:RA,yellow pan trap,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",6,4 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97458,event,preservedSpecimen,PT:2013:144:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",3,2 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96743,event,preservedSpecimen,PT:2013:145:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",5,4 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96745,event,preservedSpecimen,PT:2013:145:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97390,event,preservedSpecimen,PT:2013:146:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",3,2 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96747,event,preservedSpecimen,PT:2013:147:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",12,11 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98015,event,preservedSpecimen,PT:2016:394:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",6,2 male | 4 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98026,event,preservedSpecimen,PT:2016:388:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98036,event,preservedSpecimen,PT:2016:391:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",6,2 male | 4 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98041,event,preservedSpecimen,PT:2016:389:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98043,event,preservedSpecimen,PT:2016:393:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",3,0 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98047,event,preservedSpecimen,PT:2015:382:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96852,event,preservedSpecimen,PT:2014:149:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97598,event,preservedSpecimen,PT:2013:154:AG,sweep net,Ana Rita Gonçalves,"Medetera dendrobaena Kowarz, 1877",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97467,event,preservedSpecimen,PT:2013:164:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",3,0 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97297,event,preservedSpecimen,PT:2013:196:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,1 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97230,event,preservedSpecimen,PT:2014:200:AG,sweep net,Ana Rita Gonçalves,"Medetera dendrobaena Kowarz, 1877",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96809,event,preservedSpecimen,PT:2014:203:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97448,event,preservedSpecimen,PT:2013:211:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",5,2 male | 3 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97261,event,preservedSpecimen,PT:2013:227:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97350,event,preservedSpecimen,PT:2013:233:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96900,event,preservedSpecimen,PT:2015:305:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96625,event,preservedSpecimen,PT:2014:312:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",3,1 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98166,event,preservedSpecimen,PT:2015:419:AG,sweep net,Ana Rita Gonçalves,"Medetera dendrobaena Kowarz, 1877",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97787,event,preservedSpecimen,PT:2016:374:RA,sweep net,Rui Andrade,"Medetera dendrobaena Kowarz, 1877",1,0 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:98075,event,preservedSpecimen,PT:2016:398:RA,sweep net,Rui Andrade,"Medetera diadema (Linnaeus, 1767)",2,1 male | 1 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:97700,event,preservedSpecimen,PT:2013:181:RA,sweep net,Rui Andrade,"Medetera diadema (Linnaeus, 1767)",2,2 male | 0 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:96803,event,preservedSpecimen,PT:2014:203:RA,sweep net,Rui Andrade,"Medetera diadema (Linnaeus, 1767)",2,0 male | 2 female,Marc Pollet,2017-01-30,MAPC,Wet | 75% alcohol
PT:DOL:95752,event,preservedSpecimen,PT:2011:002:RA,sweep net,Rui Andrade,"Medetera feminina Negrobov, 1967",1,1 male | 0 female,Marc Pollet,2011-06-18,MAPC,Wet | 75% alcohol
PT:DOL:96090,event,preservedSpecimen,PT:2011:063:RA,sweep net,Rui Andrade,"Medetera flavipes Meigen, 1824",2,1 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:95991,event,preservedSpecimen,PT:2011:044:RA,sweep net,Rui Andrade,"Medetera flavipes Meigen, 1824",2,2 male | 0 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96136,event,preservedSpecimen,PT:2010:058:RA,collection by hand,Rui Andrade,"Medetera flavipes Meigen, 1824",2,1 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96132,event,preservedSpecimen,PT:2010:053:RA,sweep net,Rui Andrade,"Medetera flavipes Meigen, 1824",1,1 male | 0 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96067,event,preservedSpecimen,PT:2011:058:RA,sweep net,Rui Andrade,"Medetera flavipes Meigen, 1824",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96276,event,preservedSpecimen,PT:2009:129:RA,collection by hand,Rui Andrade,"Medetera flavipes Meigen, 1824",1,1 male | 0 female,Marc Pollet,2012-01-10,MAPC,Wet | 75% alcohol
PT:DOL:96134,event,preservedSpecimen,PT:2010:057:RA,collection by hand,Rui Andrade,"Medetera flavipes Meigen, 1824",1,0 male | 1 female,Marc Pollet,2011-12-04,MAPC,Wet | 75% alcohol
PT:DOL:96129,event,preservedSpecimen,PT:2011:074:RA,sweep net,Rui Andrade,"Medetera flavipes Meigen, 1824",1,0 male | 1 female,Marc Pollet,2011-10-30,MAPC,Wet | 75% alcohol
PT:DOL:96443,event,preservedSpecimen,PT:2011:230:RA,collection by hand,Rui Andrade,"Medetera flavipes Meigen, 1824",9,9 male | 0 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
PT:DOL:96445,event,preservedSpecimen,PT:2011:231:RA,sweep net,Rui Andrade,"Medetera flavipes Meigen, 1824",4,2 male | 2 female,Marc Pollet,2012-01-28,MAPC,Wet | 75% alcohol
