occurrrenceID;eventDataControle;eventData;waterBody;locality;X;Y;vernacularName;lenght;weight;individualCount;dataSet;samplingProtocol;Mesohabitat;habitat
INBO:AQ:2717;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;beekforel;185;82;;Ijse;;;
INBO:AQ:2718;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;beekforel;198;80;;Ijse;;;
INBO:AQ:2719;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;riviergrondel;115;13;;Ijse;;;
INBO:AQ:2720;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;riviergrondel;114;12;;Ijse;;;
INBO:AQ:2721;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;153;35;;Ijse;;;
INBO:AQ:2722;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;riviergrondel;150;50;;Ijse;;;
INBO:AQ:2723;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;paling;298;50;;Ijse;;;
INBO:AQ:2724;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;203;103;;Ijse;;;
INBO:AQ:2725;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;175;62;;Ijse;;;
INBO:AQ:2726;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;riviergrondel;108;19;;Ijse;;;
INBO:AQ:2727;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;baars;215;168;;Ijse;;;
INBO:AQ:2728;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;beekforel;175;60;;Ijse;;;
INBO:AQ:2729;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;210;115;;Ijse;;;
INBO:AQ:2730;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;145;43;;Ijse;;;
INBO:AQ:2731;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;122;23;;Ijse;;;
INBO:AQ:2732;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;baars;115;21;;Ijse;;;
INBO:AQ:2733;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;185;84;;Ijse;;;
INBO:AQ:2734;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;riviergrondel;159;56;;Ijse;;;
INBO:AQ:2735;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;riviergrondel;44;1;;Ijse;;;
INBO:AQ:2736;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;rietvoorn;149;49;;Ijse;;;
INBO:AQ:2737;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;riviergrondel;153;49;;Ijse;;;
INBO:AQ:2738;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;driedoornige stekelbaars;55;2;;Ijse;;;
INBO:AQ:2739;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;bermpje;68;4;;Ijse;;;
INBO:AQ:2740;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;beekforel;218;141;;Ijse;;;
INBO:AQ:2741;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;beekforel;195;89;;Ijse;;;
INBO:AQ:2742;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;142;32;;Ijse;;;
INBO:AQ:2743;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;rietvoorn;129;30;;Ijse;;;
INBO:AQ:2744;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;driedoornige stekelbaars;58;2;;Ijse;;;
INBO:AQ:2745;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;riviergrondel;41;1;;Ijse;;;
INBO:AQ:2746;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;191;76;;Ijse;;;
INBO:AQ:2747;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;185;78;;Ijse;;;
INBO:AQ:2748;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;beekforel;191;86;;Ijse;;;
INBO:AQ:2749;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;riviergrondel;103;13;;Ijse;;;
INBO:AQ:2750;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;250;229;;Ijse;;;
INBO:AQ:2751;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;bermpje;75;2;;Ijse;;;
INBO:AQ:2752;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;bermpje;58;1;;Ijse;;;
INBO:AQ:2753;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;155;53;;Ijse;;;
INBO:AQ:2754;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;bermpje;69;2;;Ijse;;;
INBO:AQ:2755;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;riviergrondel;156;48;;Ijse;;;
INBO:AQ:2756;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;baars;170;83;;Ijse;;;
INBO:AQ:2757;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;bermpje;93;8;;Ijse;;;
INBO:AQ:2758;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;paling;330;50;;Ijse;;;
INBO:AQ:2759;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;218;126;;Ijse;;;
INBO:AQ:2760;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;kopvoorn;140;35;;Ijse;;;
INBO:AQ:2761;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;bermpje;74;4;;Ijse;;;
INBO:AQ:2762;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;bermpje;71;2;;Ijse;;;
INBO:AQ:2763;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;riviergrondel;118;17;;Ijse;;;
INBO:AQ:2764;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;bermpje;100;5;;Ijse;;;
INBO:AQ:2765;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;bermpje;76;3;;Ijse;;;
INBO:AQ:2766;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;bermpje;51;1;;Ijse;;;
INBO:AQ:2767;30/05/2017;30/05/2017;Ijse;meander traject 1;166335,208;164909,953;bermpje;69;3;;Ijse;;;
INBO:AQ:2768;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;186;79;;Ijse;;;
INBO:AQ:2769;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;168;54;;Ijse;;;
INBO:AQ:2770;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;riviergrondel;121;22;;Ijse;;;
INBO:AQ:2771;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;173;62;;Ijse;;;
INBO:AQ:2772;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;187;85;;Ijse;;;
INBO:AQ:2773;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;135;30;;Ijse;;;
INBO:AQ:2774;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;riviergrondel;36;1;;Ijse;;;
INBO:AQ:2775;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;riviergrondel;36;1;;Ijse;;;
INBO:AQ:2776;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;riviergrondel;48;1;;Ijse;;;
INBO:AQ:2777;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;87;7;;Ijse;;;
INBO:AQ:2778;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;216;158;;Ijse;;;
INBO:AQ:2779;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;146;35;;Ijse;;;
INBO:AQ:2780;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;156;48;;Ijse;;;
INBO:AQ:2781;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;156;57;;Ijse;;;
INBO:AQ:2782;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;273;257;;Ijse;;;
INBO:AQ:2783;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;159;70;;Ijse;;;
INBO:AQ:2784;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;148;43;;Ijse;;;
INBO:AQ:2785;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;145;35;;Ijse;;;
INBO:AQ:2786;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;riviergrondel;56;2;;Ijse;;;
INBO:AQ:2787;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;driedoornige stekelbaars;23;1;;Ijse;;;
INBO:AQ:2788;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;259;219;;Ijse;;;
INBO:AQ:2789;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;180;79;;Ijse;;;
INBO:AQ:2790;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;156;50;;Ijse;;;
INBO:AQ:2791;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;riviergrondel;112;19;;Ijse;;;
INBO:AQ:2792;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;156;18;;Ijse;;;
INBO:AQ:2793;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;137;29;;Ijse;;;
INBO:AQ:2794;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;102;13;;Ijse;;;
INBO:AQ:2795;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;paling;122;4;;Ijse;;;
INBO:AQ:2796;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;143;41;;Ijse;;;
INBO:AQ:2797;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;riviergrondel;117;19;;Ijse;;;
INBO:AQ:2798;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;bermpje;79;5;;Ijse;;;
INBO:AQ:2799;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;driedoornige stekelbaars;55;3;;Ijse;;;
INBO:AQ:2800;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;240;167;;Ijse;;;
INBO:AQ:2801;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;135;36;;Ijse;;;
INBO:AQ:2802;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;riviergrondel;127;30;;Ijse;;;
INBO:AQ:2803;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;189;95;;Ijse;;;
INBO:AQ:2804;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;bermpje;79;4;;Ijse;;;
INBO:AQ:2805;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;bermpje;82;4;;Ijse;;;
INBO:AQ:2806;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;driedoornige stekelbaars;52;1;;Ijse;;;
INBO:AQ:2807;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;riviergrondel;140;31;;Ijse;;;
INBO:AQ:2808;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;kopvoorn;126;26;;Ijse;;;
INBO:AQ:2809;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;bermpje;80;4;;Ijse;;;
INBO:AQ:2810;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;paling;329;84;;Ijse;;;
INBO:AQ:2811;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;bermpje;116;15;;Ijse;;;
INBO:AQ:2812;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;bermpje;85;5;;Ijse;;;
INBO:AQ:2813;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;bermpje;83;5;;Ijse;;;
INBO:AQ:2814;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;bermpje;114;11;;Ijse;;;
INBO:AQ:2815;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;bermpje;109;7;;Ijse;;;
INBO:AQ:2816;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;bermpje;85;6;;Ijse;;;
INBO:AQ:2817;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;bermpje;85;5;;Ijse;;;
INBO:AQ:2818;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;driedoornige stekelbaars;22;1;;Ijse;;;
INBO:AQ:2819;30/05/2017;30/05/2017;Ijse;meander traject 2;166426,49;165005,864;rivierdonderpad;96;12;;Ijse;;;
INBO:AQ:2820;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;beekforel;325;146;;Ijse;;;
INBO:AQ:2821;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;bermpje;81;5;;Ijse;;;
INBO:AQ:2822;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;driedoornige stekelbaars;59;3;;Ijse;;;
INBO:AQ:2823;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;bermpje;116;16;;Ijse;;;
INBO:AQ:2824;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;bermpje;87;6;;Ijse;;;
INBO:AQ:2825;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;bermpje;117;12;;Ijse;;;
INBO:AQ:2826;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;bermpje;111;14;;Ijse;;;
INBO:AQ:2827;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;bermpje;93;7;;Ijse;;;
INBO:AQ:2828;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;bermpje;84;5;;Ijse;;;
INBO:AQ:2829;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;bermpje;96;9;;Ijse;;;
INBO:AQ:2830;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;bermpje;64;3;;Ijse;;;
INBO:AQ:2831;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;bermpje;67;2;;Ijse;;;
INBO:AQ:2832;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;kopvoorn;77;4;;Ijse;;;
INBO:AQ:2833;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;driedoornige stekelbaars;65;3;;Ijse;;;
INBO:AQ:2834;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;driedoornige stekelbaars;66;2;;Ijse;;;
INBO:AQ:2835;30/05/2017;30/05/2017;Ijse;meander traject 3;166459,563;165213,563;bermpje;58;3;;Ijse;;;
INBO:AQ:2836;23/04/2015;23/04/2015;Dijle;SO stuw;159020,552;190355,098;driedoornige stekelbaars semi-armatus;62;;1;Mechelen;;;
INBO:AQ:2837;23/04/2015;23/04/2015;Dijle;SO stuw;159020,552;190355,098;driedoornige stekelbaars semi-armatus;66;;1;Mechelen;;;
INBO:AQ:2838;23/04/2015;23/04/2015;Dijle;SO stuw;159020,552;190355,098;driedoornige stekelbaars trachurus;67;;1;Mechelen;;;
INBO:AQ:2839;23/04/2015;23/04/2015;Dijle;SO stuw;159020,552;190355,098;driedoornige stekelbaars trachurus;67;;1;Mechelen;;;
INBO:AQ:2840;23/04/2015;23/04/2015;Dijle;SO stuw;159020,552;190355,098;driedoornige stekelbaars trachurus;68;;1;Mechelen;;;
INBO:AQ:2841;28/04/2015;28/04/2015;Dijle;SO stuw;159020,552;190355,098;driedoornige stekelbaars trachurus;63;;1;Mechelen;;;
INBO:AQ:2842;1/07/2015;1/07/2015;Dijle;SA stuw;159020,552;190355,098;alver;132;;1;Mechelen;;;
INBO:AQ:2843;1/07/2015;1/07/2015;Dijle;SA stuw;159020,552;190355,098;alver;142;;1;Mechelen;;;
INBO:AQ:2844;1/07/2015;1/07/2015;Dijle;SA stuw;159020,552;190355,098;alver;127;;1;Mechelen;;;
INBO:AQ:2845;1/07/2015;1/07/2015;Dijle;SA stuw;159020,552;190355,098;alver;117;;1;Mechelen;;;
INBO:AQ:2846;1/07/2015;1/07/2015;Dijle;SA stuw;159020,552;190355,098;alver;128;;1;Mechelen;;;
INBO:AQ:2847;1/07/2015;1/07/2015;Dijle;SA stuw;159020,552;190355,098;alver;118;;1;Mechelen;;;
INBO:AQ:2848;1/07/2015;1/07/2015;Dijle;SA stuw;159020,552;190355,098;alver;128;;1;Mechelen;;;
INBO:AQ:2849;1/07/2015;1/07/2015;Dijle;SA stuw;159020,552;190355,098;alver;134;;1;Mechelen;;;
INBO:AQ:2850;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;226;;1;Mechelen;;;
INBO:AQ:2851;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;284;;1;Mechelen;;;
INBO:AQ:2852;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;123;;1;Mechelen;;;
INBO:AQ:2853;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;113;;1;Mechelen;;;
INBO:AQ:2854;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;68;;1;Mechelen;;;
INBO:AQ:2855;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;211;;1;Mechelen;;;
INBO:AQ:2856;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;107;;1;Mechelen;;;
INBO:AQ:2857;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;112;;1;Mechelen;;;
INBO:AQ:2858;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;173;;1;Mechelen;;;
INBO:AQ:2859;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;134;;1;Mechelen;;;
INBO:AQ:2860;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;97;;1;Mechelen;;;
INBO:AQ:2861;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;97;;1;Mechelen;;;
INBO:AQ:2862;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;171;;1;Mechelen;;;
INBO:AQ:2863;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;98;;1;Mechelen;;;
INBO:AQ:2864;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;106;;1;Mechelen;;;
INBO:AQ:2865;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;152;;1;Mechelen;;;
INBO:AQ:2866;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;117;;1;Mechelen;;;
INBO:AQ:2867;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;176;;1;Mechelen;;;
INBO:AQ:2868;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;174;;1;Mechelen;;;
INBO:AQ:2869;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;102;;1;Mechelen;;;
INBO:AQ:2870;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;136;;1;Mechelen;;;
INBO:AQ:2871;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;174;;1;Mechelen;;;
INBO:AQ:2872;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;166;;1;Mechelen;;;
INBO:AQ:2873;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;158;;1;Mechelen;;;
INBO:AQ:2874;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;166;;1;Mechelen;;;
INBO:AQ:2875;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;128;;1;Mechelen;;;
INBO:AQ:2876;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;106;;1;Mechelen;;;
INBO:AQ:2877;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;107;;1;Mechelen;;;
INBO:AQ:2878;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;71;;1;Mechelen;;;
INBO:AQ:2879;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;93;;1;Mechelen;;;
INBO:AQ:2880;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;105;;1;Mechelen;;;
INBO:AQ:2881;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;137;;1;Mechelen;;;
INBO:AQ:2882;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;157;;1;Mechelen;;;
INBO:AQ:2883;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;174;;1;Mechelen;;;
INBO:AQ:2884;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;112;;1;Mechelen;;;
INBO:AQ:2885;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;113;;1;Mechelen;;;
INBO:AQ:2886;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;107;;1;Mechelen;;;
INBO:AQ:2887;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;93;;1;Mechelen;;;
INBO:AQ:2888;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;114;;1;Mechelen;;;
INBO:AQ:2889;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;112;;1;Mechelen;;;
INBO:AQ:2890;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;200;;1;Mechelen;;;
INBO:AQ:2891;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;175;;1;Mechelen;;;
INBO:AQ:2892;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;103;;1;Mechelen;;;
INBO:AQ:2893;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;200;;1;Mechelen;;;
INBO:AQ:2894;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;124;;1;Mechelen;;;
INBO:AQ:2895;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;119;;1;Mechelen;;;
INBO:AQ:2896;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;114;;1;Mechelen;;;
INBO:AQ:2897;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;91;;1;Mechelen;;;
INBO:AQ:2898;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;112;;1;Mechelen;;;
INBO:AQ:2899;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;108;;1;Mechelen;;;
INBO:AQ:2900;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;114;;1;Mechelen;;;
INBO:AQ:2901;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;340;;1;Mechelen;;;
INBO:AQ:2902;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;287;;1;Mechelen;;;
INBO:AQ:2903;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;121;;1;Mechelen;;;
INBO:AQ:2904;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;158;;1;Mechelen;;;
INBO:AQ:2905;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;173;;1;Mechelen;;;
INBO:AQ:2906;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;105;;1;Mechelen;;;
INBO:AQ:2907;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;184;;1;Mechelen;;;
INBO:AQ:2908;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;127;;1;Mechelen;;;
INBO:AQ:2909;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;123;;1;Mechelen;;;
INBO:AQ:2910;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;176;;1;Mechelen;;;
INBO:AQ:2911;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;174;;1;Mechelen;;;
INBO:AQ:2912;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;177;;1;Mechelen;;;
INBO:AQ:2913;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;122;;1;Mechelen;;;
INBO:AQ:2914;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;182;;1;Mechelen;;;
INBO:AQ:2915;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;97;;1;Mechelen;;;
INBO:AQ:2916;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;129;;1;Mechelen;;;
INBO:AQ:2917;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;93;;1;Mechelen;;;
INBO:AQ:2918;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;113;;1;Mechelen;;;
INBO:AQ:2919;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;112;;1;Mechelen;;;
INBO:AQ:2920;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;108;;1;Mechelen;;;
INBO:AQ:2921;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;220;;1;Mechelen;;;
INBO:AQ:2922;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;124;;1;Mechelen;;;
INBO:AQ:2923;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;100;;1;Mechelen;;;
INBO:AQ:2924;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;172;;1;Mechelen;;;
INBO:AQ:2925;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;193;;1;Mechelen;;;
INBO:AQ:2926;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;201;;1;Mechelen;;;
INBO:AQ:2927;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;176;;1;Mechelen;;;
INBO:AQ:2928;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;148;;1;Mechelen;;;
INBO:AQ:2929;22/04/2015;22/04/2015;Dijle;SO stuw;159020,552;190355,098;baars;136;;1;Mechelen;;;
